
Sample-level average across 5 folds - Epoch 92
Overall Results:
Macro-F1: 0.6499
Macro-Precision: 0.6626
Macro-Recall: 0.6476
Accuracy: 0.6753

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6504   0.7692       0.5634     0.6906     3.02
2        0.5846   0.6441       0.5352     0.7441     3.00
3        0.6061   0.6557       0.5634     0.7626     3.05
4        0.5785   0.7000       0.4930     0.7671     3.11
5        0.6277   0.6515       0.6056     0.7671     3.83
6        0.5760   0.6792       0.5000     0.7634     3.11
7        0.6232   0.6418       0.6056     0.7626     3.88
8        0.5000   0.5614       0.4507     0.7104     3.91
9        0.5366   0.6346       0.4648     0.7421     3.12
10       0.6324   0.6615       0.6056     0.7738     3.84
11       0.6232   0.6418       0.6056     0.7647     3.90
12       0.5763   0.7234       0.4789     0.6599     3.89
13       0.6129   0.7170       0.5352     0.7828     3.13
14       0.5512   0.6250       0.4930     0.7421     3.88
15       0.5484   0.6415       0.4789     0.7466     3.05
16       0.4912   0.6512       0.3944     0.6027     3.03
17       0.6140   0.8140       0.4930     0.6986     3.10
18       0.6612   0.8000       0.5634     0.7192     3.07
21       0.0667   0.1429       0.0435     0.6216     4.11
22       0.2273   0.2381       0.2174     0.5405     4.16
31       0.6179   0.7037       0.5507     0.6713     3.13
32       0.5882   0.7000       0.5072     0.6573     3.12
33       0.5736   0.6167       0.5362     0.6181     3.23
34       0.6406   0.6949       0.5942     0.6783     3.13
41       0.3966   0.5000       0.3286     0.5205     3.79
42       0.3226   0.6250       0.2174     0.5962     3.25
43       0.4186   0.4500       0.3913     0.5283     3.89
45       0.4000   0.4545       0.3571     0.4755     4.00
51       0.6299   0.7018       0.5714     0.6736     3.80
52       0.6129   0.7037       0.5429     0.6667     3.83
53       0.5606   0.5968       0.5286     0.5972     3.94
54       0.6032   0.6786       0.5429     0.6503     4.03
61       0.4762   0.5263       0.4348     0.5769     3.25
62       0.4091   0.4286       0.3913     0.5094     3.91
63       0.6119   0.6406       0.5857     0.6438     3.90
64       0.6061   0.6452       0.5714     0.6438     3.88
66       0.4672   0.4776       0.4571     0.4966     3.92
67       0.5797   0.5882       0.5714     0.6027     3.79
68       0.5581   0.6102       0.5143     0.6096     4.01
72       0.4034   0.4898       0.3429     0.5170     62.07
73       0.3817   0.4098       0.3571     0.4490     28.14
