
Variant-level average across 5 folds - Epoch 72
Overall Results:
Macro-F1: 0.5591
Macro-Precision: 0.5736
Macro-Recall: 0.5627
Accuracy: 0.5998

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.1839   0.5000       0.1127     0.4892     3.02
2        0.4677   0.5472       0.4085     0.6872     3.00
3        0.6709   0.6092       0.7465     0.7626     3.05
4        0.4000   0.6176       0.2958     0.7123     3.11
5        0.5714   0.7083       0.4789     0.7671     3.83
6        0.6043   0.6269       0.5833     0.7545     3.11
7        0.6457   0.7321       0.5775     0.7945     3.88
8        0.2290   0.2500       0.2113     0.5430     3.91
9        0.4065   0.4808       0.3521     0.6697     3.12
10       0.5614   0.7442       0.4507     0.7738     3.84
11       0.1379   0.3750       0.0845     0.6606     3.90
12       0.4220   0.6053       0.3239     0.5714     3.89
13       0.3500   0.4286       0.2958     0.6471     3.13
14       0.5667   0.6939       0.4789     0.7647     3.88
15       0.5211   0.5211       0.5211     0.6923     3.05
16       0.4404   0.6316       0.3380     0.5822     3.03
17       0.1463   0.5455       0.0845     0.5205     3.10
18       0.5133   0.6905       0.4085     0.6233     3.07
21       0.0000   0.0000       0.0000     0.5541     4.11
22       0.1714   0.2500       0.1304     0.6081     4.16
31       0.6993   0.6757       0.7246     0.6993     3.13
32       0.6667   0.8125       0.5652     0.7273     3.12
33       0.0723   0.2143       0.0435     0.4653     3.23
34       0.4821   0.6279       0.3913     0.5944     3.13
41       0.4902   0.7812       0.3571     0.6438     3.79
42       0.1224   0.1154       0.1304     0.1731     3.25
43       0.2449   0.2308       0.2609     0.3019     3.89
45       0.3925   0.5676       0.3000     0.5455     4.00
51       0.5500   0.4889       0.6286     0.5000     3.80
52       0.5439   0.7045       0.4429     0.6389     3.83
53       0.4341   0.4746       0.4000     0.4931     3.94
54       0.2472   0.5789       0.1571     0.5315     4.03
61       0.0000   0.0000       0.0000     0.3654     3.25
62       0.3721   0.4000       0.3478     0.4906     3.91
63       0.4768   0.4444       0.5143     0.4589     3.90
64       0.7785   0.7342       0.8286     0.7740     3.88
66       0.1017   0.1250       0.0857     0.2690     3.92
67       0.1705   0.1864       0.1571     0.2671     3.79
68       0.4370   0.5306       0.3714     0.5411     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.4593   0.4769       0.4429     0.5034     28.14
