
Sample-level average across 5 folds - Epoch 45
Overall Results:
Macro-F1: 0.6968
Macro-Precision: 0.6958
Macro-Recall: 0.6982
Accuracy: 0.7055

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8029   0.8333       0.7746     0.8058     3.02
2        0.6968   0.6429       0.7606     0.7773     3.00
3        0.7051   0.6471       0.7746     0.7900     3.05
4        0.7042   0.7042       0.7042     0.8082     3.11
5        0.6014   0.5972       0.6056     0.7397     3.83
6        0.6241   0.6377       0.6111     0.7634     3.11
7        0.6522   0.6716       0.6338     0.7808     3.88
8        0.5517   0.5405       0.5634     0.7059     3.91
9        0.7075   0.6842       0.7324     0.8054     3.12
10       0.6164   0.6000       0.6338     0.7466     3.84
11       0.5974   0.5542       0.6479     0.7195     3.90
12       0.5691   0.6731       0.4930     0.6395     3.89
13       0.6755   0.6375       0.7183     0.7783     3.13
14       0.6928   0.6463       0.7465     0.7873     3.88
15       0.7172   0.7027       0.7324     0.8145     3.05
16       0.7770   0.7941       0.7606     0.7877     3.03
17       0.7391   0.7612       0.7183     0.7534     3.10
18       0.7634   0.8333       0.7042     0.7877     3.07
21       0.5106   0.5000       0.5217     0.6892     4.11
22       0.4400   0.4074       0.4783     0.6216     4.16
31       0.7376   0.7222       0.7536     0.7413     3.13
32       0.7338   0.7286       0.7391     0.7413     3.12
33       0.5594   0.5405       0.5797     0.5625     3.23
34       0.7597   0.8167       0.7101     0.7832     3.13
41       0.5679   0.5000       0.6571     0.5205     3.79
42       0.4681   0.4583       0.4783     0.5192     3.25
43       0.5862   0.4857       0.7391     0.5472     3.89
45       0.5634   0.5556       0.5714     0.5664     4.00
51       0.6866   0.7188       0.6571     0.7083     3.80
52       0.7164   0.7500       0.6857     0.7361     3.83
53       0.6479   0.6389       0.6571     0.6528     3.94
54       0.6803   0.6494       0.7143     0.6713     4.03
61       0.4615   0.5625       0.3913     0.5962     3.25
62       0.5098   0.4643       0.5652     0.5283     3.91
63       0.6620   0.6528       0.6714     0.6712     3.90
64       0.6027   0.5789       0.6286     0.6027     3.88
66       0.5479   0.5263       0.5714     0.5448     3.92
67       0.6294   0.6164       0.6429     0.6370     3.79
68       0.6301   0.6053       0.6571     0.6301     4.01
72       0.4755   0.4658       0.4857     0.4898     62.07
73       0.5432   0.4783       0.6286     0.4966     28.14
