
Variant-level average across 5 folds - Epoch 29
Overall Results:
Macro-F1: 0.6092
Macro-Precision: 0.6088
Macro-Recall: 0.6099
Accuracy: 0.6209

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5487   0.7381       0.4366     0.6331     3.02
2        0.5466   0.4889       0.6197     0.6540     3.00
3        0.7152   0.6277       0.8310     0.7854     3.05
4        0.6569   0.6818       0.6338     0.7854     3.11
5        0.6061   0.6557       0.5634     0.7626     3.83
6        0.6304   0.5179       0.8056     0.6964     3.11
7        0.5882   0.6154       0.5634     0.7443     3.88
8        0.1829   0.1538       0.2254     0.3529     3.91
9        0.6190   0.5361       0.7324     0.7104     3.12
10       0.6434   0.6389       0.6479     0.7692     3.84
11       0.5042   0.6250       0.4225     0.7330     3.90
12       0.3885   0.3971       0.3803     0.4218     3.89
13       0.6040   0.5769       0.6338     0.7330     3.13
14       0.6061   0.6557       0.5634     0.7647     3.88
15       0.6667   0.5631       0.8169     0.7376     3.05
16       0.7067   0.6709       0.7465     0.6986     3.03
17       0.5405   0.7500       0.4225     0.6507     3.10
18       0.7172   0.7027       0.7324     0.7192     3.07
21       0.1702   0.1667       0.1739     0.4730     4.11
22       0.2400   0.2222       0.2609     0.4865     4.16
31       0.7483   0.7051       0.7971     0.7413     3.13
32       0.7832   0.7568       0.8116     0.7832     3.12
33       0.4386   0.5556       0.3623     0.5556     3.23
34       0.7538   0.8033       0.7101     0.7762     3.13
41       0.5103   0.4933       0.5286     0.5137     3.79
42       0.3922   0.3571       0.4348     0.4038     3.25
43       0.4082   0.3846       0.4348     0.4528     3.89
45       0.5385   0.5833       0.5000     0.5804     4.00
51       0.6243   0.5243       0.7714     0.5486     3.80
52       0.8593   0.8923       0.8286     0.8681     3.83
53       0.4416   0.4048       0.4857     0.4028     3.94
54       0.4330   0.7778       0.3000     0.6154     4.03
61       0.0500   0.0588       0.0435     0.2692     3.25
62       0.6102   0.5000       0.7826     0.5660     3.91
63       0.4138   0.4000       0.4286     0.4178     3.90
64       0.7891   0.7532       0.8286     0.7877     3.88
66       0.1778   0.1846       0.1714     0.2345     3.92
67       0.1642   0.1719       0.1571     0.2329     3.79
68       0.5939   0.5158       0.7000     0.5411     4.01
72       0.0403   0.0380       0.0429     0.0272     62.07
73       0.5167   0.6200       0.4429     0.6054     28.14
