
Variant-level average across 5 folds - Epoch 50
Overall Results:
Macro-F1: 0.5966
Macro-Precision: 0.5966
Macro-Recall: 0.5965
Accuracy: 0.6108

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6338   0.6338       0.6338     0.6259     3.02
2        0.6786   0.5876       0.8028     0.7441     3.00
3        0.7195   0.6344       0.8310     0.7900     3.05
4        0.4823   0.4857       0.4789     0.6667     3.11
5        0.4394   0.4754       0.4085     0.6621     3.83
6        0.6012   0.5149       0.7222     0.6920     3.11
7        0.3889   0.3836       0.3944     0.5982     3.88
8        0.1135   0.1143       0.1127     0.4344     3.91
9        0.5067   0.4810       0.5352     0.6652     3.12
10       0.5593   0.7021       0.4648     0.7647     3.84
11       0.6190   0.5361       0.7324     0.7104     3.90
12       0.3817   0.4167       0.3521     0.4490     3.89
13       0.7226   0.6667       0.7887     0.8054     3.13
14       0.4571   0.4638       0.4507     0.6561     3.88
15       0.7470   0.6526       0.8732     0.8100     3.05
16       0.5333   0.6531       0.4507     0.6164     3.03
17       0.5760   0.6667       0.5070     0.6370     3.10
18       0.6047   0.6724       0.5493     0.6507     3.07
21       0.5556   0.7692       0.4348     0.7838     4.11
22       0.1702   0.1667       0.1739     0.4730     4.16
31       0.7714   0.7606       0.7826     0.7762     3.13
32       0.8209   0.8462       0.7971     0.8322     3.12
33       0.2667   0.3137       0.2319     0.3889     3.23
34       0.5691   0.6481       0.5072     0.6294     3.13
41       0.0661   0.0784       0.0571     0.2260     3.79
42       0.5106   0.5000       0.5217     0.5577     3.25
43       0.1600   0.1481       0.1739     0.2075     3.89
45       0.5839   0.5970       0.5714     0.6014     4.00
51       0.4493   0.4559       0.4429     0.4722     3.80
52       0.7231   0.7833       0.6714     0.7500     3.83
53       0.5935   0.5412       0.6571     0.5625     3.94
54       0.6087   0.7778       0.5000     0.6853     4.03
61       0.4615   0.5625       0.3913     0.5962     3.25
62       0.3729   0.3056       0.4783     0.3019     3.91
63       0.6038   0.5393       0.6857     0.5685     3.90
64       0.6345   0.6133       0.6571     0.6370     3.88
66       0.3235   0.3333       0.3143     0.3655     3.92
67       0.4476   0.4384       0.4571     0.4589     3.79
68       0.5939   0.5158       0.7000     0.5411     4.01
72       0.0284   0.0282       0.0286     0.0680     62.07
73       0.4464   0.5952       0.3571     0.5782     28.14
