
Variant-level average across 5 folds - Epoch 15
Overall Results:
Macro-F1: 0.5599
Macro-Precision: 0.5613
Macro-Recall: 0.5596
Accuracy: 0.5806

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7167   0.8776       0.6056     0.7554     3.02
2        0.4231   0.3882       0.4648     0.5735     3.00
3        0.6755   0.6375       0.7183     0.7763     3.05
4        0.4854   0.7812       0.3521     0.7580     3.11
5        0.3651   0.4182       0.3239     0.6347     3.83
6        0.5244   0.4674       0.5972     0.6518     3.11
7        0.4755   0.4722       0.4789     0.6575     3.88
8        0.0516   0.0476       0.0563     0.3348     3.91
9        0.3467   0.3291       0.3662     0.5566     3.12
10       0.4038   0.6364       0.2958     0.7195     3.84
11       0.5496   0.6000       0.5070     0.7330     3.90
12       0.2482   0.2576       0.2394     0.2993     3.89
13       0.4776   0.5079       0.4507     0.6833     3.13
14       0.4478   0.4762       0.4225     0.6652     3.88
15       0.6905   0.5979       0.8169     0.7647     3.05
16       0.3448   0.4444       0.2817     0.4795     3.03
17       0.6667   0.9250       0.5211     0.7466     3.10
18       0.3740   0.4423       0.3239     0.4726     3.07
21       0.6316   0.8000       0.5217     0.8108     4.11
22       0.2963   0.2581       0.3478     0.4865     4.16
31       0.7445   0.7500       0.7391     0.7552     3.13
32       0.8358   0.8615       0.8116     0.8462     3.12
33       0.2017   0.2400       0.1739     0.3403     3.23
34       0.4468   0.8400       0.3043     0.6364     3.13
41       0.2667   0.2769       0.2571     0.3219     3.79
42       0.2286   0.3333       0.1739     0.4808     3.25
43       0.1364   0.1429       0.1304     0.2830     3.89
45       0.5625   0.6207       0.5143     0.6084     4.00
51       0.4933   0.4625       0.5286     0.4722     3.80
52       0.7338   0.7391       0.7286     0.7431     3.83
53       0.4106   0.3827       0.4429     0.3819     3.94
54       0.5950   0.7059       0.5143     0.6573     4.03
61       0.4000   0.5833       0.3043     0.5962     3.25
62       0.5667   0.4595       0.7391     0.5094     3.91
63       0.4000   0.3750       0.4286     0.3836     3.90
64       0.7586   0.7333       0.7857     0.7603     3.88
66       0.1746   0.1964       0.1571     0.2828     3.92
67       0.3357   0.3288       0.3429     0.3493     3.79
68       0.5584   0.5119       0.6143     0.5342     4.01
72       0.0136   0.0130       0.0143     0.0136     62.07
73       0.5986   0.5714       0.6286     0.5986     28.14
