
Sample-level average across 5 folds - Epoch 47
Overall Results:
Macro-F1: 0.7016
Macro-Precision: 0.7020
Macro-Recall: 0.7013
Accuracy: 0.7125

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7481   0.8167       0.6901     0.7626     3.02
2        0.6667   0.6714       0.6620     0.7773     3.00
3        0.7286   0.7391       0.7183     0.8265     3.05
4        0.7007   0.7273       0.6761     0.8128     3.11
5        0.6377   0.6567       0.6197     0.7717     3.83
6        0.5899   0.6119       0.5694     0.7455     3.11
7        0.5899   0.6029       0.5775     0.7397     3.88
8        0.5778   0.6094       0.5493     0.7421     3.91
9        0.7092   0.7143       0.7042     0.8145     3.12
10       0.5850   0.5658       0.6056     0.7240     3.84
11       0.5823   0.5287       0.6479     0.7014     3.90
12       0.6452   0.7547       0.5634     0.7007     3.89
13       0.6713   0.6667       0.6761     0.7873     3.13
14       0.7432   0.7143       0.7746     0.8281     3.88
15       0.7183   0.7183       0.7183     0.8190     3.05
16       0.7442   0.8276       0.6761     0.7740     3.03
17       0.6667   0.7213       0.6197     0.6986     3.10
18       0.8030   0.8689       0.7465     0.8219     3.07
21       0.4091   0.4286       0.3913     0.6486     4.11
22       0.4444   0.4545       0.4348     0.6622     4.16
31       0.7164   0.7385       0.6957     0.7343     3.13
32       0.7218   0.7500       0.6957     0.7413     3.12
33       0.5714   0.5634       0.5797     0.5833     3.23
34       0.7442   0.8000       0.6957     0.7692     3.13
41       0.5935   0.5412       0.6571     0.5685     3.79
42       0.7143   0.7895       0.6522     0.7692     3.25
43       0.4898   0.4615       0.5217     0.5283     3.89
45       0.6531   0.6234       0.6857     0.6434     4.00
51       0.6917   0.7302       0.6571     0.7153     3.80
52       0.7376   0.7324       0.7429     0.7431     3.83
53       0.6853   0.6712       0.7000     0.6875     3.94
54       0.6438   0.6184       0.6714     0.6364     4.03
61       0.5405   0.7143       0.4348     0.6731     3.25
62       0.4490   0.4231       0.4783     0.4906     3.91
63       0.5793   0.5600       0.6000     0.5822     3.90
64       0.6434   0.6301       0.6571     0.6507     3.88
66       0.5655   0.5467       0.5857     0.5655     3.92
67       0.6423   0.6567       0.6286     0.6644     3.79
68       0.5833   0.5676       0.6000     0.5890     4.01
72       0.5068   0.4868       0.5286     0.5102     62.07
73       0.5161   0.4706       0.5714     0.4898     28.14
