
Variant-level average across 5 folds - Epoch 19
Overall Results:
Macro-F1: 0.5660
Macro-Precision: 0.5677
Macro-Recall: 0.5700
Accuracy: 0.5719

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5564   0.5968       0.5211     0.5755     3.02
2        0.5882   0.4511       0.8451     0.6019     3.00
3        0.7020   0.6625       0.7465     0.7945     3.05
4        0.5166   0.4875       0.5493     0.6667     3.11
5        0.3284   0.3492       0.3099     0.5890     3.83
6        0.4920   0.4000       0.6389     0.5759     3.11
7        0.4304   0.3908       0.4789     0.5890     3.88
8        0.0538   0.0435       0.0704     0.2036     3.91
9        0.4339   0.3475       0.5775     0.5158     3.12
10       0.5421   0.8056       0.4085     0.7783     3.84
11       0.5644   0.5000       0.6479     0.6787     3.90
12       0.3034   0.2973       0.3099     0.3129     3.89
13       0.7733   0.7342       0.8169     0.8462     3.13
14       0.3949   0.3605       0.4366     0.5701     3.88
15       0.7711   0.6737       0.9014     0.8281     3.05
16       0.5541   0.5325       0.5775     0.5479     3.03
17       0.5827   0.6607       0.5211     0.6370     3.10
18       0.5513   0.5059       0.6056     0.5205     3.07
21       0.6154   0.7500       0.5217     0.7973     4.11
22       0.5217   0.3913       0.7826     0.5541     4.16
31       0.7391   0.7391       0.7391     0.7483     3.13
32       0.8392   0.8108       0.8696     0.8392     3.12
33       0.1803   0.2075       0.1594     0.3056     3.23
34       0.5197   0.5690       0.4783     0.5734     3.13
41       0.2519   0.2615       0.2429     0.3082     3.79
42       0.5000   0.4800       0.5217     0.5385     3.25
43       0.1250   0.1200       0.1304     0.2075     3.89
45       0.6854   0.5648       0.8714     0.6084     4.00
51       0.4966   0.4684       0.5286     0.4792     3.80
52       0.8378   0.7949       0.8857     0.8333     3.83
53       0.4938   0.4348       0.5714     0.4306     3.94
54       0.6406   0.7069       0.5857     0.6783     4.03
61       0.1622   0.2143       0.1304     0.4038     3.25
62       0.5758   0.4419       0.8261     0.4717     3.91
63       0.5839   0.5165       0.6714     0.5411     3.90
64       0.7067   0.6625       0.7571     0.6986     3.88
66       0.3415   0.2979       0.4000     0.2552     3.92
67       0.4416   0.4048       0.4857     0.4110     3.79
68       0.6000   0.5100       0.7286     0.5342     4.01
72       0.0667   0.0625       0.0714     0.0476     62.07
73       0.6582   0.5909       0.7429     0.6327     28.14
