
Variant-level average across 5 folds - Epoch 26
Overall Results:
Macro-F1: 0.5919
Macro-Precision: 0.5931
Macro-Recall: 0.5913
Accuracy: 0.6097

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6667   0.8478       0.5493     0.7194     3.02
2        0.4598   0.3883       0.5634     0.5545     3.00
3        0.7153   0.7424       0.6901     0.8219     3.05
4        0.6549   0.8810       0.5211     0.8219     3.11
5        0.5072   0.5224       0.4930     0.6895     3.83
6        0.4848   0.4301       0.5556     0.6205     3.11
7        0.4085   0.4085       0.4085     0.6164     3.88
8        0.0822   0.0800       0.0845     0.3937     3.91
9        0.4908   0.4348       0.5634     0.6244     3.12
10       0.6066   0.7255       0.5211     0.7828     3.84
11       0.6098   0.5376       0.7042     0.7104     3.90
12       0.1920   0.2222       0.1690     0.3129     3.89
13       0.5667   0.6939       0.4789     0.7647     3.13
14       0.4755   0.4722       0.4789     0.6606     3.88
15       0.8082   0.7867       0.8310     0.8733     3.05
16       0.6301   0.6133       0.6479     0.6301     3.03
17       0.6140   0.8140       0.4930     0.6986     3.10
18       0.5931   0.5811       0.6056     0.5959     3.07
21       0.4545   0.4762       0.4348     0.6757     4.11
22       0.2083   0.2000       0.2174     0.4865     4.16
31       0.7402   0.8103       0.6812     0.7692     3.13
32       0.7591   0.7647       0.7536     0.7692     3.12
33       0.2609   0.3261       0.2174     0.4097     3.23
34       0.6496   0.7917       0.5507     0.7133     3.13
41       0.3308   0.3492       0.3143     0.3904     3.79
42       0.2105   0.2667       0.1739     0.4231     3.25
43       0.3265   0.3077       0.3478     0.3774     3.89
45       0.5694   0.5541       0.5857     0.5664     4.00
51       0.6309   0.5949       0.6714     0.6181     3.80
52       0.7883   0.8060       0.7714     0.7986     3.83
53       0.3944   0.3889       0.4000     0.4028     3.94
54       0.6833   0.8200       0.5857     0.7343     4.03
61       0.4000   0.4706       0.3478     0.5385     3.25
62       0.4151   0.3667       0.4783     0.4151     3.91
63       0.4427   0.4754       0.4143     0.5000     3.90
64       0.7077   0.7667       0.6571     0.7397     3.88
66       0.2759   0.2667       0.2857     0.2759     3.92
67       0.4384   0.4211       0.4571     0.4384     3.79
68       0.5455   0.5000       0.6000     0.5205     4.01
72       0.0403   0.0380       0.0429     0.0272     62.07
73       0.3125   0.5769       0.2143     0.5510     28.14
