
Variant-level average across 5 folds - Epoch 22
Overall Results:
Macro-F1: 0.6109
Macro-Precision: 0.6104
Macro-Recall: 0.6122
Accuracy: 0.6211

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8774   0.8095       0.9577     0.8633     3.02
2        0.7034   0.6892       0.7183     0.7962     3.00
3        0.6281   0.7600       0.5352     0.7945     3.05
4        0.6142   0.6964       0.5493     0.7763     3.11
5        0.4000   0.3511       0.4648     0.5479     3.83
6        0.5538   0.6207       0.5000     0.7411     3.11
7        0.2414   0.2039       0.2958     0.3973     3.88
8        0.2113   0.2113       0.2113     0.4932     3.91
9        0.6525   0.6571       0.6479     0.7783     3.12
10       0.6087   0.6269       0.5915     0.7557     3.84
11       0.6364   0.4961       0.8873     0.6742     3.90
12       0.1748   0.2812       0.1268     0.4218     3.89
13       0.7576   0.8197       0.7042     0.8552     3.13
14       0.3034   0.2523       0.3803     0.4389     3.88
15       0.7576   0.8197       0.7042     0.8552     3.05
16       0.6917   0.7419       0.6479     0.7192     3.03
17       0.8333   0.8219       0.8451     0.8356     3.10
18       0.6977   0.7759       0.6338     0.7329     3.07
21       0.5926   0.5161       0.6957     0.7027     4.11
22       0.2143   0.1818       0.2609     0.4054     4.16
31       0.6316   0.8000       0.5217     0.7063     3.13
32       0.6667   0.7368       0.6087     0.7063     3.12
33       0.3077   0.2973       0.3188     0.3125     3.23
34       0.6080   0.6786       0.5507     0.6573     3.13
41       0.3355   0.3059       0.3714     0.2945     3.79
42       0.3590   0.4375       0.3043     0.5192     3.25
43       0.3103   0.2571       0.3913     0.2453     3.89
45       0.5000   0.6667       0.4000     0.6084     4.00
51       0.6712   0.6447       0.7000     0.6667     3.80
52       0.4966   0.4684       0.5286     0.4792     3.83
53       0.5985   0.6119       0.5857     0.6181     3.94
54       0.6624   0.5977       0.7429     0.6294     4.03
61       0.5818   0.5000       0.6957     0.5577     3.25
62       0.3607   0.2895       0.4783     0.2642     3.91
63       0.6081   0.5769       0.6429     0.6027     3.90
64       0.5175   0.5068       0.5286     0.5274     3.88
66       0.6577   0.6203       0.7000     0.6483     3.92
67       0.6541   0.5843       0.7429     0.6233     3.79
68       0.6395   0.5392       0.7857     0.5753     4.01
72       0.0000   0.0000       0.0000     0.0000     62.07
73       0.6590   0.5534       0.8143     0.5986     28.14
