
Sample-level average across 5 folds - Epoch 22
Overall Results:
Macro-F1: 0.6848
Macro-Precision: 0.6858
Macro-Recall: 0.6840
Accuracy: 0.6972

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7313   0.7778       0.6901     0.7410     3.02
2        0.6575   0.6400       0.6761     0.7630     3.00
3        0.6839   0.6310       0.7465     0.7763     3.05
4        0.6370   0.6719       0.6056     0.7763     3.11
5        0.5802   0.6333       0.5352     0.7489     3.83
6        0.6377   0.6667       0.6111     0.7768     3.11
7        0.5217   0.5373       0.5070     0.6986     3.88
8        0.5758   0.6230       0.5352     0.7466     3.91
9        0.7000   0.7101       0.6901     0.8100     3.12
10       0.5890   0.5733       0.6056     0.7285     3.84
11       0.6621   0.6486       0.6761     0.7783     3.90
12       0.5042   0.6250       0.4225     0.5986     3.89
13       0.6429   0.6522       0.6338     0.7738     3.13
14       0.6538   0.6000       0.7183     0.7557     3.88
15       0.6846   0.6538       0.7183     0.7873     3.05
16       0.7519   0.8065       0.7042     0.7740     3.03
17       0.6452   0.7547       0.5634     0.6986     3.10
18       0.7463   0.7937       0.7042     0.7671     3.07
21       0.3902   0.4444       0.3478     0.6622     4.11
22       0.5455   0.5714       0.5217     0.7297     4.16
31       0.7176   0.7581       0.6812     0.7413     3.13
32       0.6720   0.7500       0.6087     0.7133     3.12
33       0.5942   0.5942       0.5942     0.6111     3.23
34       0.6769   0.7213       0.6377     0.7063     3.13
41       0.5600   0.5250       0.6000     0.5479     3.79
42       0.5909   0.6190       0.5652     0.6538     3.25
43       0.3556   0.3636       0.3478     0.4528     3.89
45       0.6338   0.6250       0.6429     0.6364     4.00
51       0.6338   0.6250       0.6429     0.6389     3.80
52       0.6571   0.6571       0.6571     0.6667     3.83
53       0.5760   0.6545       0.5143     0.6319     3.94
54       0.6389   0.6216       0.6571     0.6364     4.03
61       0.6250   0.6000       0.6522     0.6538     3.25
62       0.4706   0.4286       0.5217     0.4906     3.91
63       0.6232   0.6324       0.6143     0.6438     3.90
64       0.6712   0.6447       0.7000     0.6712     3.88
66       0.5816   0.5775       0.5857     0.5931     3.92
67       0.5874   0.5753       0.6000     0.5959     3.79
68       0.6579   0.6098       0.7143     0.6438     4.01
72       0.4394   0.4677       0.4143     0.4966     62.07
73       0.4828   0.4667       0.5000     0.4898     28.14
