
Variant-level average across 5 folds - Epoch 27
Overall Results:
Macro-F1: 0.6034
Macro-Precision: 0.6043
Macro-Recall: 0.6028
Accuracy: 0.6218

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6383   0.6716       0.6081     0.6752     3.01
2        0.5103   0.5211       0.5000     0.7042     3.01
3        0.5920   0.7255       0.5000     0.7875     3.02
4        0.7556   0.8361       0.6892     0.8625     3.07
5        0.5733   0.5658       0.5811     0.7333     3.81
6        0.7500   0.7714       0.7297     0.8500     3.10
7        0.5409   0.5059       0.5811     0.6958     3.85
8        0.1547   0.1308       0.1892     0.3625     3.90
9        0.5621   0.5443       0.5811     0.7208     3.08
10       0.6345   0.6479       0.6216     0.7792     3.81
11       0.4375   0.4070       0.4730     0.6250     3.89
12       0.5586   0.8378       0.4189     0.6879     3.85
13       0.7353   0.8065       0.6757     0.8500     3.10
14       0.6232   0.6719       0.5811     0.7833     3.85
15       0.7015   0.7833       0.6351     0.8333     3.02
16       0.8489   0.9077       0.7973     0.8662     3.00
17       0.7867   0.7763       0.7973     0.7962     3.08
18       0.8345   0.8923       0.7838     0.8535     3.04
21       0.2727   0.2857       0.2609     0.5789     4.08
22       0.4800   0.4444       0.5217     0.6579     4.13
31       0.5714   0.7234       0.4722     0.6667     3.08
32       0.5882   0.7447       0.4861     0.6797     3.07
33       0.4154   0.4655       0.3750     0.5033     3.19
34       0.7302   0.8519       0.6389     0.7778     3.08
41       0.6199   0.5354       0.7361     0.5752     3.75
42       0.1860   0.2000       0.1739     0.3396     3.23
43       0.3415   0.3889       0.3043     0.4906     3.89
44       0.5507   0.5758       0.5278     0.5948     1.95
45       0.3000   0.3088       0.2917     0.3595     3.95
51       0.6712   0.6622       0.6806     0.6863     3.76
52       0.6757   0.6579       0.6944     0.6863     3.80
53       0.5156   0.5893       0.4583     0.5948     3.90
54       0.6939   0.6800       0.7083     0.7059     3.98
61       0.1875   0.3333       0.1304     0.5094     3.23
62       0.3774   0.3333       0.4348     0.3774     3.91
63       0.5442   0.5333       0.5556     0.5621     3.86
64       0.6577   0.6364       0.6806     0.6667     3.84
65       0.2484   0.2346       0.2639     0.2484     1.95
66       0.6528   0.6528       0.6528     0.6732     3.88
67       0.5882   0.6250       0.5556     0.6340     3.75
68       0.4051   0.3721       0.4444     0.3856     3.96
72       0.3252   0.3922       0.2778     0.4575     62.00
73       0.0261   0.0247       0.0278     0.0261     28.07
74       0.0000   0.0000       0.0000     0.0000     89.42
81       0.2500   0.2273       0.2778     0.2157     1.97
82       0.1192   0.1139       0.1250     0.1307     2.86
83       0.4545   0.4762       0.4348     0.5472     4.17
84       0.5116   0.5500       0.4783     0.6038     4.70
