
Variant-level average across 5 folds - Epoch 29
Overall Results:
Macro-F1: 0.6118
Macro-Precision: 0.6140
Macro-Recall: 0.6108
Accuracy: 0.6321

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7770   0.8308       0.7297     0.8025     3.01
2        0.6061   0.6897       0.5405     0.7833     3.01
3        0.6294   0.6522       0.6081     0.7792     3.02
4        0.7111   0.7869       0.6486     0.8375     3.07
5        0.5263   0.5128       0.5405     0.7000     3.81
6        0.7152   0.6484       0.7973     0.8042     3.10
7        0.5772   0.5733       0.5811     0.7375     3.85
8        0.1987   0.1948       0.2027     0.4958     3.90
9        0.7031   0.8333       0.6081     0.8417     3.08
10       0.5156   0.6111       0.4459     0.7417     3.81
11       0.5294   0.4688       0.6081     0.6667     3.89
12       0.4870   0.6829       0.3784     0.6242     3.85
13       0.7051   0.6707       0.7432     0.8083     3.10
14       0.5441   0.5968       0.5000     0.7417     3.85
15       0.7465   0.7794       0.7162     0.8500     3.02
16       0.7481   0.8596       0.6622     0.7898     3.00
17       0.6667   0.8367       0.5541     0.7389     3.08
18       0.7808   0.7917       0.7703     0.7962     3.04
21       0.2927   0.3333       0.2609     0.6184     4.08
22       0.4194   0.3333       0.5652     0.5263     4.13
31       0.7385   0.8276       0.6667     0.7778     3.08
32       0.6452   0.7692       0.5556     0.7124     3.07
33       0.1913   0.2558       0.1528     0.3922     3.19
34       0.7801   0.7971       0.7639     0.7974     3.08
41       0.5912   0.5402       0.6528     0.5752     3.75
42       0.1905   0.2105       0.1739     0.3585     3.23
43       0.3721   0.4000       0.3478     0.4906     3.89
44       0.4806   0.5439       0.4306     0.5621     1.95
45       0.1958   0.1972       0.1944     0.2484     3.95
51       0.6618   0.7031       0.6250     0.6993     3.76
52       0.5429   0.5588       0.5278     0.5817     3.80
53       0.5417   0.5417       0.5417     0.5686     3.90
54       0.6912   0.7344       0.6528     0.7255     3.98
61       0.3684   0.4667       0.3043     0.5472     3.23
62       0.5455   0.4688       0.6522     0.5283     3.91
63       0.6267   0.6026       0.6528     0.6340     3.86
64       0.6299   0.7273       0.5556     0.6928     3.84
65       0.3939   0.4333       0.3611     0.4771     1.95
66       0.6380   0.5714       0.7222     0.6144     3.88
67       0.5946   0.5789       0.6111     0.6078     3.75
68       0.4189   0.4079       0.4306     0.4379     3.96
72       0.2000   0.3571       0.1389     0.4771     62.00
73       0.0633   0.0581       0.0694     0.0327     28.07
74       0.0000   0.0000       0.0000     0.0000     89.42
81       0.3235   0.3438       0.3056     0.3987     1.97
82       0.1699   0.1605       0.1806     0.1699     2.86
83       0.5238   0.5789       0.4783     0.6226     4.17
84       0.2791   0.3000       0.2609     0.4151     4.70
