
Variant-level average across 5 folds - Epoch 50
Overall Results:
Macro-F1: 0.6095
Macro-Precision: 0.6102
Macro-Recall: 0.6091
Accuracy: 0.6269

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7391   0.7969       0.6892     0.7707     3.01
2        0.6338   0.6618       0.6081     0.7833     3.01
3        0.6759   0.6901       0.6622     0.8042     3.02
4        0.7059   0.7742       0.6486     0.8333     3.07
5        0.4605   0.4487       0.4730     0.6583     3.81
6        0.7273   0.8276       0.6486     0.8500     3.10
7        0.5750   0.5349       0.6216     0.7167     3.85
8        0.2366   0.1964       0.2973     0.4083     3.90
9        0.6053   0.5897       0.6216     0.7500     3.08
10       0.6579   0.6410       0.6757     0.7833     3.81
11       0.4294   0.3933       0.4730     0.6125     3.89
12       0.5124   0.6596       0.4189     0.6242     3.85
13       0.7188   0.8519       0.6216     0.8500     3.10
14       0.6259   0.6301       0.6216     0.7708     3.85
15       0.6565   0.7544       0.5811     0.8125     3.02
16       0.8444   0.9344       0.7703     0.8662     3.00
17       0.8026   0.7821       0.8243     0.8089     3.08
18       0.8529   0.9355       0.7838     0.8726     3.04
21       0.1667   0.2308       0.1304     0.6053     4.08
22       0.4762   0.5263       0.4348     0.7105     4.13
31       0.6222   0.6667       0.5833     0.6667     3.08
32       0.6349   0.7407       0.5556     0.6993     3.07
33       0.4762   0.5556       0.4167     0.5686     3.19
34       0.6406   0.7321       0.5694     0.6993     3.08
41       0.5714   0.5000       0.6667     0.5294     3.75
42       0.0889   0.0909       0.0870     0.2264     3.23
43       0.5238   0.5789       0.4783     0.6226     3.89
44       0.5238   0.6111       0.4583     0.6078     1.95
45       0.2206   0.2344       0.2083     0.3072     3.95
51       0.7183   0.7286       0.7083     0.7386     3.76
52       0.7152   0.6835       0.7500     0.7190     3.80
53       0.5906   0.5714       0.6111     0.6013     3.90
54       0.6714   0.6912       0.6528     0.6993     3.98
61       0.4211   0.5333       0.3478     0.5849     3.23
62       0.4231   0.3793       0.4783     0.4340     3.91
63       0.4755   0.4789       0.4722     0.5098     3.86
64       0.6939   0.6800       0.7083     0.7059     3.84
65       0.2553   0.2609       0.2500     0.3137     1.95
66       0.6250   0.6250       0.6250     0.6471     3.88
67       0.5068   0.5000       0.5139     0.5294     3.75
68       0.4224   0.3820       0.4722     0.3922     3.96
72       0.4375   0.5000       0.3889     0.5294     62.00
73       0.0387   0.0361       0.0417     0.0261     28.07
74       0.0000   0.0000       0.0000     0.0000     89.42
81       0.2750   0.2500       0.3056     0.2418     1.97
82       0.1656   0.1529       0.1806     0.1438     2.86
83       0.3636   0.3810       0.3478     0.4717     4.17
84       0.5128   0.6250       0.4348     0.6415     4.70
