
Sample-level average across 5 folds - Epoch 24
Overall Results:
Macro-F1: 0.6742
Macro-Precision: 0.6730
Macro-Recall: 0.6764
Accuracy: 0.6838

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7484   0.7160       0.7838     0.7516     3.01
2        0.6667   0.6044       0.7432     0.7708     3.01
3        0.7152   0.6484       0.7973     0.8042     3.02
4        0.7453   0.6897       0.8108     0.8292     3.07
5        0.5714   0.5500       0.5946     0.7250     3.81
6        0.6585   0.6000       0.7297     0.7667     3.10
7        0.6173   0.5682       0.6757     0.7417     3.85
8        0.6713   0.6957       0.6486     0.8042     3.90
9        0.6626   0.6067       0.7297     0.7708     3.08
10       0.6242   0.5904       0.6622     0.7542     3.81
11       0.5854   0.5333       0.6486     0.7167     3.89
12       0.6094   0.7222       0.5270     0.6815     3.85
13       0.7097   0.6790       0.7432     0.8125     3.10
14       0.6104   0.5875       0.6351     0.7500     3.85
15       0.6289   0.5882       0.6757     0.7542     3.02
16       0.6571   0.6970       0.6216     0.6943     3.00
17       0.7286   0.7727       0.6892     0.7580     3.08
18       0.7143   0.7576       0.6757     0.7452     3.04
21       0.6667   0.7368       0.6087     0.8158     4.08
22       0.3333   0.3684       0.3043     0.6316     4.13
31       0.7211   0.7067       0.7361     0.7320     3.08
32       0.7550   0.7215       0.7917     0.7582     3.07
33       0.4962   0.5410       0.4583     0.5621     3.19
34       0.6912   0.7344       0.6528     0.7255     3.08
41       0.5385   0.5000       0.5833     0.5294     3.75
42       0.6977   0.7500       0.6522     0.7547     3.23
43       0.7273   0.6250       0.8696     0.7170     3.89
44       0.4872   0.4524       0.5278     0.4771     1.95
45       0.5714   0.5882       0.5556     0.6078     3.95
51       0.6849   0.6757       0.6944     0.6993     3.76
52       0.6800   0.6538       0.7083     0.6863     3.80
53       0.6528   0.6528       0.6528     0.6732     3.90
54       0.6081   0.5921       0.6250     0.6209     3.98
61       0.5106   0.5000       0.5217     0.5660     3.23
62       0.5185   0.4516       0.6087     0.5094     3.91
63       0.5960   0.5696       0.6250     0.6013     3.86
64       0.7152   0.6835       0.7500     0.7190     3.84
65       0.5390   0.5507       0.5278     0.5752     1.95
66       0.6497   0.6000       0.7083     0.6405     3.88
67       0.6259   0.6133       0.6389     0.6405     3.75
68       0.6364   0.5976       0.6806     0.6340     3.96
72       0.3636   0.3662       0.3611     0.4052     62.00
73       0.4238   0.4051       0.4444     0.4314     28.07
74       0.3797   0.3488       0.4167     0.3595     89.42
81       0.5532   0.5652       0.5417     0.5882     1.97
82       0.5422   0.4787       0.6250     0.5033     2.86
83       0.5417   0.5200       0.5652     0.5849     4.17
84       0.5532   0.5417       0.5652     0.6038     4.70
