
Variant-level average across 5 folds - Epoch 11
Overall Results:
Macro-F1: 0.5870
Macro-Precision: 0.5875
Macro-Recall: 0.5904
Accuracy: 0.5955

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6887   0.6753       0.7027     0.7006     3.01
2        0.5862   0.5100       0.6892     0.7000     3.01
3        0.6875   0.6395       0.7432     0.7917     3.02
4        0.6757   0.6757       0.6757     0.8000     3.07
5        0.6310   0.5638       0.7162     0.7417     3.81
6        0.6573   0.6812       0.6351     0.7958     3.10
7        0.4852   0.4316       0.5541     0.6375     3.85
8        0.1029   0.0891       0.1216     0.3458     3.90
9        0.6623   0.6375       0.6892     0.7833     3.08
10       0.6027   0.6111       0.5946     0.7583     3.81
11       0.4066   0.3426       0.5000     0.5500     3.89
12       0.5736   0.6727       0.5000     0.6497     3.85
13       0.6933   0.6842       0.7027     0.8083     3.10
14       0.6144   0.5949       0.6351     0.7542     3.85
15       0.6575   0.6667       0.6486     0.7917     3.02
16       0.8027   0.8082       0.7973     0.8153     3.00
17       0.7424   0.8448       0.6622     0.7834     3.08
18       0.7832   0.8116       0.7568     0.8025     3.04
21       0.0741   0.0645       0.0870     0.3421     4.08
22       0.4490   0.4231       0.4783     0.6447     4.13
31       0.7183   0.7286       0.7083     0.7386     3.08
32       0.7013   0.6585       0.7500     0.6993     3.07
33       0.4603   0.5370       0.4028     0.5556     3.19
34       0.7259   0.7778       0.6806     0.7582     3.08
41       0.6207   0.5294       0.7500     0.5686     3.75
42       0.3043   0.3043       0.3043     0.3962     3.23
43       0.4615   0.5625       0.3913     0.6038     3.89
44       0.5478   0.5059       0.5972     0.5359     1.95
45       0.3356   0.3247       0.3472     0.3529     3.95
51       0.6704   0.5607       0.8333     0.6144     3.76
52       0.5939   0.5269       0.6806     0.5621     3.80
53       0.5750   0.5227       0.6389     0.5556     3.90
54       0.6548   0.5729       0.7639     0.6209     3.98
61       0.2791   0.3000       0.2609     0.4151     3.23
62       0.3158   0.2647       0.3913     0.2642     3.91
63       0.5333   0.4731       0.6111     0.4967     3.86
64       0.6494   0.6098       0.6944     0.6471     3.84
65       0.3140   0.2700       0.3750     0.2288     1.95
66       0.6854   0.5755       0.8472     0.6340     3.88
67       0.6265   0.5532       0.7222     0.5948     3.75
68       0.4286   0.3750       0.5000     0.3725     3.96
72       0.4857   0.5000       0.4722     0.5294     62.00
73       0.0131   0.0123       0.0139     0.0131     28.07
74       0.0000   0.0000       0.0000     0.0000     89.42
81       0.2683   0.2391       0.3056     0.2157     1.97
82       0.1375   0.1250       0.1528     0.0980     2.86
83       0.4082   0.3846       0.4348     0.4528     4.17
84       0.2381   0.2632       0.2174     0.3962     4.70
