
Sample-level average across 5 folds - Epoch 42
Overall Results:
Macro-F1: 0.6942
Macro-Precision: 0.6949
Macro-Recall: 0.6935
Accuracy: 0.7073

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7887   0.8235       0.7568     0.8089     3.01
2        0.6842   0.6667       0.7027     0.8000     3.01
3        0.7273   0.7536       0.7027     0.8375     3.02
4        0.7248   0.7200       0.7297     0.8292     3.07
5        0.6053   0.5897       0.6216     0.7500     3.81
6        0.6887   0.6753       0.7027     0.8042     3.10
7        0.6000   0.5581       0.6486     0.7333     3.85
8        0.5541   0.5541       0.5541     0.7250     3.90
9        0.7619   0.7671       0.7568     0.8542     3.08
10       0.6389   0.6571       0.6216     0.7833     3.81
11       0.6036   0.5368       0.6892     0.7208     3.89
12       0.6102   0.8182       0.4865     0.7070     3.85
13       0.7482   0.8000       0.7027     0.8542     3.10
14       0.6400   0.6316       0.6486     0.7750     3.85
15       0.7013   0.6750       0.7297     0.8083     3.02
16       0.7445   0.8095       0.6892     0.7771     3.00
17       0.7465   0.7794       0.7162     0.7707     3.08
18       0.7647   0.8387       0.7027     0.7962     3.04
21       0.5405   0.7143       0.4348     0.7763     4.08
22       0.3333   0.3684       0.3043     0.6316     4.13
31       0.7671   0.7568       0.7778     0.7778     3.08
32       0.7299   0.7692       0.6944     0.7582     3.07
33       0.5882   0.6250       0.5556     0.6340     3.19
34       0.7445   0.7846       0.7083     0.7712     3.08
41       0.4898   0.4800       0.5000     0.5098     3.75
42       0.7111   0.7273       0.6957     0.7547     3.23
43       0.6809   0.6667       0.6957     0.7170     3.89
44       0.6144   0.5802       0.6528     0.6144     1.95
45       0.5874   0.5915       0.5833     0.6144     3.95
51       0.6345   0.6301       0.6389     0.6536     3.76
52       0.7310   0.7260       0.7361     0.7451     3.80
53       0.6912   0.7344       0.6528     0.7255     3.90
54       0.6806   0.6806       0.6806     0.6993     3.98
61       0.5238   0.5789       0.4783     0.6226     3.23
62       0.4706   0.4286       0.5217     0.4906     3.91
63       0.6301   0.6216       0.6389     0.6471     3.86
64       0.6800   0.6538       0.7083     0.6863     3.84
65       0.5532   0.5652       0.5417     0.5882     1.95
66       0.6207   0.6164       0.6250     0.6405     3.88
67       0.7222   0.7222       0.7222     0.7386     3.75
68       0.6490   0.6203       0.6806     0.6536     3.96
72       0.3478   0.3636       0.3333     0.4118     62.00
73       0.3239   0.3286       0.3194     0.3725     28.07
74       0.3404   0.3478       0.3333     0.3922     89.42
81       0.5000   0.5312       0.4722     0.5556     1.97
82       0.4861   0.4861       0.4861     0.5163     2.86
83       0.5000   0.5238       0.4783     0.5849     4.17
84       0.5600   0.5185       0.6087     0.5849     4.70
