
Sample-level average across 5 folds - Epoch 47
Overall Results:
Macro-F1: 0.6914
Macro-Precision: 0.6925
Macro-Recall: 0.6906
Accuracy: 0.7051

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8369   0.8806       0.7973     0.8535     3.01
2        0.7143   0.6875       0.7432     0.8167     3.01
3        0.7200   0.7105       0.7297     0.8250     3.02
4        0.7500   0.7714       0.7297     0.8500     3.07
5        0.5532   0.5821       0.5270     0.7375     3.81
6        0.7285   0.7143       0.7432     0.8292     3.10
7        0.6164   0.5765       0.6622     0.7458     3.85
8        0.6133   0.6053       0.6216     0.7583     3.90
9        0.7222   0.7429       0.7027     0.8333     3.08
10       0.6000   0.5921       0.6081     0.7500     3.81
11       0.5926   0.5455       0.6486     0.7250     3.89
12       0.6240   0.7647       0.5270     0.7006     3.85
13       0.7424   0.8448       0.6622     0.8583     3.10
14       0.6447   0.6282       0.6622     0.7750     3.85
15       0.6986   0.7083       0.6892     0.8167     3.02
16       0.7445   0.8095       0.6892     0.7771     3.00
17       0.6861   0.7460       0.6351     0.7261     3.08
18       0.7761   0.8667       0.7027     0.8089     3.04
21       0.5366   0.6111       0.4783     0.7500     4.08
22       0.3913   0.3913       0.3913     0.6316     4.13
31       0.7445   0.7846       0.7083     0.7712     3.08
32       0.7273   0.8000       0.6667     0.7647     3.07
33       0.5238   0.6111       0.4583     0.6078     3.19
34       0.7576   0.8333       0.6944     0.7908     3.08
41       0.5068   0.5000       0.5139     0.5294     3.75
42       0.6818   0.7143       0.6522     0.7358     3.23
43       0.5833   0.5600       0.6087     0.6226     3.89
44       0.5135   0.5000       0.5278     0.5294     1.95
45       0.6133   0.5897       0.6389     0.6209     3.95
51       0.6986   0.6892       0.7083     0.7124     3.76
52       0.7222   0.7222       0.7222     0.7386     3.80
53       0.6853   0.6901       0.6806     0.7059     3.90
54       0.6887   0.6582       0.7222     0.6928     3.98
61       0.5581   0.6000       0.5217     0.6415     3.23
62       0.4490   0.4231       0.4783     0.4906     3.91
63       0.6133   0.5897       0.6389     0.6209     3.86
64       0.7172   0.7123       0.7222     0.7320     3.84
65       0.5468   0.5672       0.5278     0.5882     1.95
66       0.6267   0.6026       0.6528     0.6340     3.88
67       0.6331   0.6567       0.6111     0.6667     3.75
68       0.6753   0.6341       0.7222     0.6732     3.96
72       0.3143   0.3235       0.3056     0.3725     62.00
73       0.3611   0.3611       0.3611     0.3987     28.07
74       0.3553   0.3375       0.3750     0.3595     89.42
81       0.4839   0.5769       0.4167     0.5817     1.97
82       0.4681   0.4783       0.4583     0.5098     2.86
83       0.4583   0.4400       0.4783     0.5094     4.17
84       0.5385   0.4828       0.6087     0.5472     4.70
