
Sample-level average across 5 folds - Epoch 30
Overall Results:
Macro-F1: 0.6813
Macro-Precision: 0.6913
Macro-Recall: 0.6779
Accuracy: 0.7034

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7368   0.8305       0.6622     0.7771     3.01
2        0.7222   0.7429       0.7027     0.8333     3.01
3        0.7299   0.7937       0.6757     0.8458     3.02
4        0.6963   0.7705       0.6351     0.8292     3.07
5        0.5625   0.6667       0.4865     0.7667     3.81
6        0.6259   0.6301       0.6216     0.7708     3.10
7        0.5479   0.5556       0.5405     0.7250     3.85
8        0.5156   0.6111       0.4459     0.7417     3.90
9        0.6620   0.6912       0.6351     0.8000     3.08
10       0.5571   0.5909       0.5270     0.7417     3.81
11       0.5342   0.5417       0.5270     0.7167     3.89
12       0.5345   0.7381       0.4189     0.6561     3.85
13       0.6565   0.7544       0.5811     0.8125     3.10
14       0.6765   0.7419       0.6216     0.8167     3.85
15       0.6901   0.7206       0.6622     0.8167     3.02
16       0.7344   0.8704       0.6351     0.7834     3.00
17       0.7481   0.8596       0.6622     0.7898     3.08
18       0.7385   0.8571       0.6486     0.7834     3.04
21       0.5294   0.8182       0.3913     0.7895     4.08
22       0.2564   0.3125       0.2174     0.6184     4.13
31       0.7862   0.7808       0.7917     0.7974     3.08
32       0.6963   0.7460       0.6528     0.7320     3.07
33       0.5593   0.7174       0.4583     0.6601     3.19
34       0.7402   0.8545       0.6528     0.7843     3.08
41       0.4593   0.4921       0.4306     0.5229     3.75
42       0.5714   0.6316       0.5217     0.6604     3.23
43       0.7273   0.7619       0.6957     0.7736     3.89
44       0.4823   0.4928       0.4722     0.5229     1.95
45       0.5802   0.6441       0.5278     0.6405     3.95
51       0.6615   0.7414       0.5972     0.7124     3.76
52       0.6929   0.8000       0.6111     0.7451     3.80
53       0.6567   0.7097       0.6111     0.6993     3.90
54       0.6176   0.6562       0.5833     0.6601     3.98
61       0.4500   0.5294       0.3913     0.5849     3.23
62       0.4889   0.5000       0.4783     0.5660     3.91
63       0.5481   0.5873       0.5139     0.6013     3.86
64       0.6269   0.6774       0.5833     0.6732     3.84
65       0.5401   0.5692       0.5139     0.5882     1.95
66       0.5899   0.6119       0.5694     0.6275     3.88
67       0.6349   0.7407       0.5556     0.6993     3.75
68       0.6569   0.6923       0.6250     0.6928     3.96
72       0.3284   0.3548       0.3056     0.4118     62.00
73       0.3000   0.3088       0.2917     0.3595     28.07
74       0.3382   0.3594       0.3194     0.4118     89.42
81       0.4844   0.5536       0.4306     0.5686     1.97
82       0.4889   0.5238       0.4583     0.5490     2.86
83       0.5000   0.5882       0.4348     0.6226     4.17
84       0.4500   0.5294       0.3913     0.5849     4.70
