
Sample-level average across 5 folds - Epoch 38
Overall Results:
Macro-F1: 0.6949
Macro-Precision: 0.6976
Macro-Recall: 0.6932
Accuracy: 0.7101

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7770   0.8308       0.7297     0.8025     3.01
2        0.7194   0.7692       0.6757     0.8375     3.01
3        0.7692   0.7971       0.7432     0.8625     3.02
4        0.8000   0.8169       0.7838     0.8792     3.07
5        0.6014   0.6232       0.5811     0.7625     3.81
6        0.6577   0.6533       0.6622     0.7875     3.10
7        0.5828   0.5714       0.5946     0.7375     3.85
8        0.5793   0.5915       0.5676     0.7458     3.90
9        0.6933   0.6842       0.7027     0.8083     3.08
10       0.5972   0.6143       0.5811     0.7583     3.81
11       0.5526   0.5385       0.5676     0.7167     3.89
12       0.5763   0.7727       0.4595     0.6815     3.85
13       0.7606   0.7941       0.7297     0.8583     3.10
14       0.6525   0.6866       0.6216     0.7958     3.85
15       0.7368   0.7179       0.7568     0.8333     3.02
16       0.7391   0.7969       0.6892     0.7707     3.00
17       0.7482   0.8000       0.7027     0.7771     3.08
18       0.7273   0.8276       0.6486     0.7707     3.04
21       0.5000   0.5882       0.4348     0.7368     4.08
22       0.3000   0.3529       0.2609     0.6316     4.13
31       0.7500   0.7969       0.7083     0.7778     3.08
32       0.7626   0.7910       0.7361     0.7843     3.07
33       0.5714   0.6667       0.5000     0.6471     3.19
34       0.7761   0.8387       0.7222     0.8039     3.08
41       0.5405   0.5263       0.5556     0.5556     3.75
42       0.5909   0.6190       0.5652     0.6604     3.23
43       0.7273   0.7619       0.6957     0.7736     3.89
44       0.5490   0.5185       0.5833     0.5490     1.95
45       0.5931   0.5890       0.5972     0.6144     3.95
51       0.6980   0.6753       0.7222     0.7059     3.76
52       0.7429   0.7647       0.7222     0.7647     3.80
53       0.6815   0.7302       0.6389     0.7190     3.90
54       0.6667   0.6667       0.6667     0.6863     3.98
61       0.4737   0.6000       0.3913     0.6226     3.23
62       0.4490   0.4231       0.4783     0.4906     3.91
63       0.6309   0.6104       0.6528     0.6405     3.86
64       0.6933   0.6667       0.7222     0.6993     3.84
65       0.5211   0.5286       0.5139     0.5556     1.95
66       0.6111   0.6111       0.6111     0.6340     3.88
67       0.6222   0.6667       0.5833     0.6667     3.75
68       0.6197   0.6286       0.6111     0.6471     3.96
72       0.3053   0.3390       0.2778     0.4052     62.00
73       0.3333   0.3333       0.3333     0.3725     28.07
74       0.4028   0.4028       0.4028     0.4379     89.42
81       0.5109   0.5385       0.4861     0.5621     1.97
82       0.5035   0.5070       0.5000     0.5359     2.86
83       0.4500   0.5294       0.3913     0.5849     4.17
84       0.5532   0.5417       0.5652     0.6038     4.70
