
Variant-level average across 5 folds - Epoch 7
Overall Results:
Macro-F1: 0.5410
Macro-Precision: 0.5473
Macro-Recall: 0.5428
Accuracy: 0.5772

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7286   0.7727       0.6892     0.7580     3.01
2        0.3077   0.4186       0.2432     0.6625     3.01
3        0.2481   0.2909       0.2162     0.5958     3.02
4        0.8062   0.9455       0.7027     0.8958     3.07
5        0.2353   0.2581       0.2162     0.5667     3.81
6        0.5405   0.8108       0.4054     0.7875     3.10
7        0.6918   0.6471       0.7432     0.7958     3.85
8        0.1507   0.1528       0.1486     0.4833     3.90
9        0.3393   0.5000       0.2568     0.6917     3.08
10       0.4960   0.6078       0.4189     0.7375     3.81
11       0.3556   0.3934       0.3243     0.6375     3.89
12       0.4071   0.5897       0.3108     0.5732     3.85
13       0.5741   0.9118       0.4189     0.8083     3.10
14       0.3926   0.3596       0.4324     0.5875     3.85
15       0.5370   0.8529       0.3919     0.7917     3.02
16       0.7333   0.9565       0.5946     0.7962     3.00
17       0.6349   0.7692       0.5405     0.7070     3.08
18       0.8244   0.9474       0.7297     0.8535     3.04
21       0.1176   0.1818       0.0870     0.6053     4.08
22       0.4407   0.3611       0.5652     0.5658     4.13
31       0.3269   0.5312       0.2361     0.5425     3.08
32       0.2245   0.4231       0.1528     0.5033     3.07
33       0.5714   0.8000       0.4444     0.6863     3.19
34       0.4000   0.5349       0.3194     0.5490     3.08
41       0.5676   0.5526       0.5833     0.5817     3.75
42       0.0000   0.0000       0.0000     0.3208     3.23
43       0.6667   0.6818       0.6522     0.7170     3.89
44       0.4065   0.4902       0.3472     0.5229     1.95
45       0.0312   0.0357       0.0278     0.1895     3.95
51       0.5874   0.5915       0.5833     0.6144     3.76
52       0.6142   0.7091       0.5417     0.6797     3.80
53       0.7704   0.8254       0.7222     0.7974     3.90
54       0.5758   0.6333       0.5278     0.6340     3.98
61       0.3871   0.7500       0.2609     0.6415     3.23
62       0.1395   0.1500       0.1304     0.3019     3.91
63       0.4714   0.4853       0.4583     0.5163     3.86
64       0.5588   0.5938       0.5278     0.6078     3.84
65       0.1733   0.1667       0.1806     0.1895     1.95
66       0.3918   0.7600       0.2639     0.6144     3.88
67       0.2319   0.2424       0.2222     0.3072     3.75
68       0.2877   0.2838       0.2917     0.3203     3.96
72       0.3276   0.4318       0.2639     0.4902     62.00
73       0.0258   0.0241       0.0278     0.0131     28.07
74       0.0000   0.0000       0.0000     0.0000     89.42
81       0.1375   0.1250       0.1528     0.0980     1.97
82       0.3333   0.3000       0.3750     0.2941     2.86
83       0.2182   0.1875       0.2609     0.1887     4.17
84       0.2105   0.2667       0.1739     0.4340     4.70
