
Sample-level average across 5 folds - Epoch 2
Overall Results:
Macro-F1: 0.5184
Macro-Precision: 0.5344
Macro-Recall: 0.5275
Accuracy: 0.5745

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.4034   0.5333       0.3243     0.5478     3.01
2        0.3188   0.3438       0.2973     0.6083     3.01
3        0.2500   0.2963       0.2162     0.6000     3.02
4        0.3438   0.4074       0.2973     0.6500     3.07
5        0.2787   0.3542       0.2297     0.6333     3.81
6        0.3380   0.3529       0.3243     0.6083     3.10
7        0.3077   0.4186       0.2432     0.6625     3.85
8        0.2752   0.4286       0.2027     0.6708     3.90
9        0.2537   0.2833       0.2297     0.5833     3.08
10       0.2430   0.3939       0.1757     0.6625     3.81
11       0.3226   0.4000       0.2703     0.6500     3.89
12       0.3220   0.4318       0.2568     0.4904     3.85
13       0.2923   0.3393       0.2568     0.6167     3.10
14       0.3390   0.4545       0.2703     0.6750     3.85
15       0.2540   0.3077       0.2162     0.6083     3.02
16       0.3590   0.4884       0.2838     0.5223     3.00
17       0.3833   0.5000       0.3108     0.5287     3.08
18       0.3667   0.4783       0.2973     0.5159     3.04
21       0.2703   0.3571       0.2174     0.6447     4.08
22       0.3182   0.3333       0.3043     0.6053     4.13
31       0.3590   0.4667       0.2917     0.5098     3.08
32       0.3636   0.5263       0.2778     0.5425     3.07
33       0.2617   0.4000       0.1944     0.4837     3.19
34       0.3048   0.4848       0.2222     0.5229     3.08
41       0.3818   0.5526       0.2917     0.5556     3.75
42       0.4444   0.6154       0.3478     0.6226     3.23
43       0.4186   0.4500       0.3913     0.5283     3.89
44       0.4174   0.5581       0.3333     0.5621     1.95
45       0.3252   0.3922       0.2778     0.4575     3.95
51       0.4628   0.5714       0.3889     0.5752     3.76
52       0.3750   0.5250       0.2917     0.5425     3.80
53       0.3048   0.4848       0.2222     0.5229     3.90
54       0.4248   0.5854       0.3333     0.5752     3.98
61       0.3333   0.4615       0.2609     0.5472     3.23
62       0.2353   0.3636       0.1739     0.5094     3.91
63       0.3932   0.5111       0.3194     0.5359     3.86
64       0.3529   0.4468       0.2917     0.4967     3.84
65       0.3269   0.5312       0.2361     0.5425     1.95
66       0.2222   0.3333       0.1667     0.4510     3.88
67       0.4706   0.5957       0.3889     0.5882     3.75
68       0.3866   0.4894       0.3194     0.5229     3.96
72       0.4160   0.4906       0.3611     0.5229     62.00
73       0.5143   0.5294       0.5000     0.5556     28.07
74       0.5067   0.4872       0.5278     0.5163     89.42
81       0.4071   0.5610       0.3194     0.5621     1.97
82       0.4640   0.5472       0.4028     0.5621     2.86
83       0.3684   0.4667       0.3043     0.5472     4.17
84       0.4211   0.5333       0.3478     0.5849     4.70
