
Sample-level average across 5 folds - Epoch 49
Overall Results:
Macro-F1: 0.6931
Macro-Precision: 0.7009
Macro-Recall: 0.6898
Accuracy: 0.7126

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.8060   0.9000       0.7297     0.8344     3.01
2        0.7556   0.8361       0.6892     0.8625     3.01
3        0.6767   0.7627       0.6081     0.8208     3.02
4        0.7153   0.7778       0.6622     0.8375     3.07
5        0.5942   0.6406       0.5541     0.7667     3.81
6        0.6714   0.7121       0.6351     0.8083     3.10
7        0.5867   0.5789       0.5946     0.7417     3.85
8        0.5224   0.5833       0.4730     0.7333     3.90
9        0.7429   0.7879       0.7027     0.8500     3.08
10       0.6351   0.6351       0.6351     0.7750     3.81
11       0.5882   0.5696       0.6081     0.7375     3.89
12       0.6000   0.9167       0.4459     0.7197     3.85
13       0.7407   0.8197       0.6757     0.8542     3.10
14       0.6806   0.7000       0.6622     0.8083     3.85
15       0.6763   0.7231       0.6351     0.8125     3.02
16       0.7344   0.8704       0.6351     0.7834     3.00
17       0.7077   0.8214       0.6216     0.7580     3.08
18       0.7244   0.8679       0.6216     0.7771     3.04
21       0.4444   0.6154       0.3478     0.7368     4.08
22       0.3500   0.4118       0.3043     0.6579     4.13
31       0.7761   0.8387       0.7222     0.8039     3.08
32       0.6875   0.7857       0.6111     0.7386     3.07
33       0.5124   0.6327       0.4306     0.6144     3.19
34       0.7752   0.8772       0.6944     0.8105     3.08
41       0.4889   0.5238       0.4583     0.5490     3.75
42       0.6154   0.7500       0.5217     0.7170     3.23
43       0.7317   0.8333       0.6522     0.7925     3.89
44       0.4889   0.5238       0.4583     0.5490     1.95
45       0.5797   0.6061       0.5556     0.6209     3.95
51       0.7042   0.7143       0.6944     0.7255     3.76
52       0.6912   0.7344       0.6528     0.7255     3.80
53       0.6423   0.6769       0.6111     0.6797     3.90
54       0.6423   0.6769       0.6111     0.6797     3.98
61       0.6000   0.7059       0.5217     0.6981     3.23
62       0.3636   0.3810       0.3478     0.4717     3.91
63       0.6207   0.6164       0.6250     0.6405     3.86
64       0.6525   0.6667       0.6389     0.6797     3.84
65       0.5079   0.5926       0.4444     0.5948     1.95
66       0.6056   0.6143       0.5972     0.6340     3.88
67       0.6716   0.7258       0.6250     0.7124     3.75
68       0.6531   0.6400       0.6667     0.6667     3.96
72       0.3309   0.3433       0.3194     0.3922     62.00
73       0.3919   0.3816       0.4028     0.4118     28.07
74       0.3448   0.3425       0.3472     0.3791     89.42
81       0.5039   0.5818       0.4444     0.5882     1.97
82       0.4930   0.5000       0.4861     0.5294     2.86
83       0.4103   0.5000       0.3478     0.5660     4.17
84       0.5714   0.5385       0.6087     0.6038     4.70
