
Sample-level average across 5 folds - Epoch 22
Overall Results:
Macro-F1: 0.6896
Macro-Precision: 0.6883
Macro-Recall: 0.6916
Accuracy: 0.6991

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7324   0.7647       0.7027     0.7580     3.01
2        0.6709   0.6310       0.7162     0.7833     3.01
3        0.6752   0.6386       0.7162     0.7875     3.02
4        0.7075   0.7123       0.7027     0.8208     3.07
5        0.6494   0.6250       0.6757     0.7750     3.81
6        0.6369   0.6024       0.6757     0.7625     3.10
7        0.5976   0.5444       0.6622     0.7250     3.85
8        0.5897   0.5610       0.6216     0.7333     3.90
9        0.7237   0.7051       0.7432     0.8250     3.08
10       0.6420   0.5909       0.7027     0.7583     3.81
11       0.5977   0.5200       0.7027     0.7083     3.89
12       0.6066   0.7708       0.5000     0.6943     3.85
13       0.7027   0.7027       0.7027     0.8167     3.10
14       0.6456   0.6071       0.6892     0.7667     3.85
15       0.7215   0.6786       0.7703     0.8167     3.02
16       0.7692   0.7971       0.7432     0.7898     3.00
17       0.7391   0.7969       0.6892     0.7707     3.08
18       0.7867   0.7763       0.7973     0.7962     3.04
21       0.6667   0.7368       0.6087     0.8158     4.08
22       0.4444   0.3871       0.5217     0.6053     4.13
31       0.7639   0.7639       0.7639     0.7778     3.08
32       0.7500   0.7500       0.7500     0.7647     3.07
33       0.6277   0.6615       0.5972     0.6667     3.19
34       0.7338   0.7612       0.7083     0.7582     3.08
41       0.5256   0.4881       0.5694     0.5163     3.75
42       0.7179   0.8750       0.6087     0.7925     3.23
43       0.6087   0.6087       0.6087     0.6604     3.89
44       0.5443   0.5000       0.5972     0.5294     1.95
45       0.5946   0.5789       0.6111     0.6078     3.95
51       0.6753   0.6341       0.7222     0.6732     3.76
52       0.7397   0.7297       0.7500     0.7516     3.80
53       0.6897   0.6849       0.6944     0.7059     3.90
54       0.6621   0.6575       0.6667     0.6797     3.98
61       0.5909   0.6190       0.5652     0.6604     3.23
62       0.5306   0.5000       0.5652     0.5660     3.91
63       0.6711   0.6494       0.6944     0.6797     3.86
64       0.6531   0.6400       0.6667     0.6667     3.84
65       0.5541   0.5395       0.5694     0.5686     1.95
66       0.6415   0.5862       0.7083     0.6275     3.88
67       0.6259   0.6133       0.6389     0.6405     3.75
68       0.6497   0.6000       0.7083     0.6405     3.96
72       0.4106   0.3924       0.4306     0.4183     62.00
73       0.4028   0.4028       0.4028     0.4379     28.07
74       0.4342   0.4125       0.4583     0.4379     89.42
81       0.5674   0.5797       0.5556     0.6013     1.97
82       0.5062   0.4556       0.5694     0.4771     2.86
83       0.3636   0.3810       0.3478     0.4717     4.17
84       0.6400   0.5926       0.6957     0.6604     4.70
