
Variant-level average across 5 folds - Epoch 22
Overall Results:
Macro-F1: 0.6034
Macro-Precision: 0.6069
Macro-Recall: 0.6024
Accuracy: 0.6265

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6667   0.7586       0.5946     0.7197     3.01
2        0.5385   0.6250       0.4730     0.7500     3.01
3        0.5736   0.6727       0.5000     0.7708     3.02
4        0.7500   0.8889       0.6486     0.8667     3.07
5        0.4336   0.4493       0.4189     0.6625     3.81
6        0.6944   0.7143       0.6757     0.8167     3.10
7        0.5625   0.5233       0.6081     0.7083     3.85
8        0.1711   0.1667       0.1757     0.4750     3.90
9        0.6032   0.7308       0.5135     0.7917     3.08
10       0.5469   0.6481       0.4730     0.7583     3.81
11       0.4242   0.3846       0.4730     0.6042     3.89
12       0.5310   0.7692       0.4054     0.6624     3.85
13       0.7194   0.7692       0.6757     0.8375     3.10
14       0.5000   0.5484       0.4595     0.7167     3.85
15       0.7111   0.7869       0.6486     0.8375     3.02
16       0.8652   0.9104       0.8243     0.8790     3.00
17       0.7391   0.7969       0.6892     0.7707     3.08
18       0.7576   0.8621       0.6757     0.7962     3.04
21       0.2273   0.2381       0.2174     0.5526     4.08
22       0.4255   0.4167       0.4348     0.6447     4.13
31       0.6393   0.7800       0.5417     0.7124     3.08
32       0.5669   0.6545       0.5000     0.6405     3.07
33       0.3276   0.4318       0.2639     0.4902     3.19
34       0.7463   0.8065       0.6944     0.7778     3.08
41       0.6082   0.5253       0.7222     0.5621     3.75
42       0.1500   0.1765       0.1304     0.3585     3.23
43       0.3256   0.3500       0.3043     0.4528     3.89
44       0.6099   0.6232       0.5972     0.6405     1.95
45       0.1460   0.1538       0.1389     0.2353     3.95
51       0.6316   0.6000       0.6667     0.6340     3.76
52       0.7068   0.7705       0.6528     0.7451     3.80
53       0.6016   0.7255       0.5139     0.6797     3.90
54       0.6621   0.6575       0.6667     0.6797     3.98
61       0.2759   0.6667       0.1739     0.6038     3.23
62       0.4444   0.3871       0.5217     0.4340     3.91
63       0.5949   0.5465       0.6528     0.5817     3.86
64       0.6522   0.6818       0.6250     0.6863     3.84
65       0.3576   0.3418       0.3750     0.3660     1.95
66       0.5873   0.6852       0.5139     0.6601     3.88
67       0.4478   0.4839       0.4167     0.5163     3.75
68       0.4564   0.4416       0.4722     0.4706     3.96
72       0.3684   0.5000       0.2917     0.5294     62.00
73       0.0387   0.0361       0.0417     0.0261     28.07
74       0.0000   0.0000       0.0000     0.0000     89.42
81       0.2703   0.2632       0.2778     0.2941     1.97
82       0.1159   0.1212       0.1111     0.2026     2.86
83       0.3333   0.4615       0.2609     0.5472     4.17
84       0.3636   0.3810       0.3478     0.4717     4.70
