
Variant-level average across 5 folds - Epoch 34
Overall Results:
Macro-F1: 0.6064
Macro-Precision: 0.6061
Macro-Recall: 0.6091
Accuracy: 0.6159

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7746   0.8088       0.7432     0.7962     3.01
2        0.6447   0.6282       0.6622     0.7750     3.01
3        0.6282   0.5976       0.6622     0.7583     3.02
4        0.7639   0.7857       0.7432     0.8583     3.07
5        0.5098   0.4937       0.5270     0.6875     3.81
6        0.7020   0.6883       0.7162     0.8125     3.10
7        0.5647   0.5000       0.6486     0.6917     3.85
8        0.1505   0.1250       0.1892     0.3417     3.90
9        0.6036   0.5368       0.6892     0.7208     3.08
10       0.6460   0.5977       0.7027     0.7625     3.81
11       0.4286   0.3830       0.4865     0.6000     3.89
12       0.5271   0.6182       0.4595     0.6115     3.85
13       0.7273   0.7536       0.7027     0.8375     3.10
14       0.6405   0.6203       0.6622     0.7708     3.85
15       0.7092   0.7463       0.6757     0.8292     3.02
16       0.8310   0.8676       0.7973     0.8471     3.00
17       0.8280   0.7831       0.8784     0.8280     3.08
18       0.8243   0.8243       0.8243     0.8344     3.04
21       0.2174   0.2174       0.2174     0.5263     4.08
22       0.4262   0.3421       0.5652     0.5395     4.13
31       0.6434   0.6479       0.6389     0.6667     3.08
32       0.6515   0.7167       0.5972     0.6993     3.07
33       0.4493   0.4697       0.4306     0.5033     3.19
34       0.7376   0.7536       0.7222     0.7582     3.08
41       0.6057   0.5146       0.7361     0.5490     3.75
42       0.1277   0.1250       0.1304     0.2264     3.23
43       0.5116   0.5500       0.4783     0.6038     3.89
44       0.5772   0.5584       0.5972     0.5882     1.95
45       0.2550   0.2468       0.2639     0.2745     3.95
51       0.7195   0.6413       0.8194     0.6993     3.76
52       0.7081   0.6404       0.7917     0.6928     3.80
53       0.5753   0.5676       0.5833     0.5948     3.90
54       0.6974   0.6625       0.7361     0.6993     3.98
61       0.4186   0.4500       0.3913     0.5283     3.23
62       0.4912   0.4118       0.6087     0.4528     3.91
63       0.5677   0.5301       0.6111     0.5621     3.86
64       0.6832   0.6180       0.7639     0.6667     3.84
65       0.4945   0.4091       0.6250     0.3987     1.95
66       0.6536   0.6173       0.6944     0.6536     3.88
67       0.5455   0.5122       0.5833     0.5425     3.75
68       0.4643   0.4062       0.5417     0.4118     3.96
72       0.3910   0.4262       0.3611     0.4706     62.00
73       0.0130   0.0122       0.0139     0.0065     28.07
74       0.0000   0.0000       0.0000     0.0000     89.42
81       0.2840   0.2556       0.3194     0.2418     1.97
82       0.2000   0.1818       0.2222     0.1634     2.86
83       0.3478   0.3478       0.3478     0.4340     4.17
84       0.4091   0.4286       0.3913     0.5094     4.70
