
Sample-level average across 5 folds - Epoch 13
Overall Results:
Macro-F1: 0.6711
Macro-Precision: 0.6738
Macro-Recall: 0.6694
Accuracy: 0.6879

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6857   0.7273       0.6486     0.7197     3.01
2        0.6351   0.6351       0.6351     0.7750     3.01
3        0.6528   0.6714       0.6351     0.7917     3.02
4        0.6761   0.7059       0.6486     0.8083     3.07
5        0.6490   0.6364       0.6622     0.7792     3.81
6        0.5638   0.5600       0.5676     0.7292     3.10
7        0.5949   0.5595       0.6351     0.7333     3.85
8        0.6429   0.6818       0.6081     0.7917     3.90
9        0.6197   0.6471       0.5946     0.7750     3.08
10       0.6667   0.6456       0.6892     0.7875     3.81
11       0.5466   0.5057       0.5946     0.6958     3.89
12       0.5500   0.7174       0.4459     0.6561     3.85
13       0.6187   0.6615       0.5811     0.7792     3.10
14       0.6267   0.6184       0.6351     0.7667     3.85
15       0.6490   0.6364       0.6622     0.7792     3.02
16       0.7068   0.7966       0.6351     0.7516     3.00
17       0.6923   0.8036       0.6081     0.7452     3.08
18       0.6767   0.7627       0.6081     0.7261     3.04
21       0.5405   0.7143       0.4348     0.7763     4.08
22       0.3256   0.3500       0.3043     0.6184     4.13
31       0.7536   0.7879       0.7222     0.7778     3.08
32       0.6299   0.7273       0.5556     0.6928     3.07
33       0.5161   0.6154       0.4444     0.6078     3.19
34       0.6984   0.8148       0.6111     0.7516     3.08
41       0.4964   0.5231       0.4722     0.5490     3.75
42       0.5556   0.7692       0.4348     0.6981     3.23
43       0.6087   0.6087       0.6087     0.6604     3.89
44       0.4898   0.4800       0.5000     0.5098     1.95
45       0.5401   0.5692       0.5139     0.5882     3.95
51       0.6818   0.7500       0.6250     0.7255     3.76
52       0.6761   0.6857       0.6667     0.6993     3.80
53       0.6963   0.7460       0.6528     0.7320     3.90
54       0.7034   0.6986       0.7083     0.7190     3.98
61       0.4545   0.4762       0.4348     0.5472     3.23
62       0.5769   0.5172       0.6522     0.5849     3.91
63       0.6345   0.6301       0.6389     0.6536     3.86
64       0.6713   0.6761       0.6667     0.6928     3.84
65       0.4889   0.5238       0.4583     0.5490     1.95
66       0.5986   0.5867       0.6111     0.6144     3.88
67       0.5882   0.6250       0.5556     0.6340     3.75
68       0.6538   0.6071       0.7083     0.6471     3.96
72       0.3546   0.3623       0.3472     0.4052     62.00
73       0.3910   0.4262       0.3611     0.4706     28.07
74       0.3896   0.3659       0.4167     0.3856     89.42
81       0.5612   0.5821       0.5417     0.6013     1.97
82       0.4933   0.4744       0.5139     0.5033     2.86
83       0.4000   0.4706       0.3478     0.5472     4.17
84       0.3902   0.4444       0.3478     0.5283     4.70
