
Sample-level average across 5 folds - Epoch 29
Overall Results:
Macro-F1: 0.6838
Macro-Precision: 0.6853
Macro-Recall: 0.6827
Accuracy: 0.6984

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7445   0.8095       0.6892     0.7771     3.01
2        0.6842   0.6667       0.7027     0.8000     3.01
3        0.6986   0.7083       0.6892     0.8167     3.02
4        0.7153   0.7778       0.6622     0.8375     3.07
5        0.6447   0.6282       0.6622     0.7750     3.81
6        0.6383   0.6716       0.6081     0.7875     3.10
7        0.5641   0.5366       0.5946     0.7167     3.85
8        0.5714   0.5753       0.5676     0.7375     3.90
9        0.6803   0.6849       0.6757     0.8042     3.08
10       0.6316   0.6154       0.6486     0.7667     3.81
11       0.5963   0.5517       0.6486     0.7292     3.89
12       0.6179   0.7755       0.5135     0.7006     3.85
13       0.7143   0.7576       0.6757     0.8333     3.10
14       0.6579   0.6410       0.6757     0.7833     3.85
15       0.7075   0.7123       0.7027     0.8208     3.02
16       0.7338   0.7846       0.6892     0.7643     3.00
17       0.7353   0.8065       0.6757     0.7707     3.08
18       0.7606   0.7941       0.7297     0.7834     3.04
21       0.5714   0.6316       0.5217     0.7632     4.08
22       0.4545   0.4762       0.4348     0.6842     4.13
31       0.7681   0.8030       0.7361     0.7908     3.08
32       0.7299   0.7692       0.6944     0.7582     3.07
33       0.6094   0.6964       0.5417     0.6732     3.19
34       0.6667   0.7778       0.5833     0.7255     3.08
41       0.4932   0.4865       0.5000     0.5163     3.75
42       0.6667   0.6818       0.6522     0.7170     3.23
43       0.6415   0.5667       0.7391     0.6415     3.89
44       0.4857   0.5000       0.4722     0.5294     1.95
45       0.5362   0.5606       0.5139     0.5817     3.95
51       0.6573   0.6620       0.6528     0.6797     3.76
52       0.6765   0.7188       0.6389     0.7124     3.80
53       0.6761   0.6857       0.6667     0.6993     3.90
54       0.6389   0.6389       0.6389     0.6601     3.98
61       0.5455   0.5714       0.5217     0.6226     3.23
62       0.5714   0.4848       0.6957     0.5472     3.91
63       0.5775   0.5857       0.5694     0.6078     3.86
64       0.6620   0.6714       0.6528     0.6863     3.84
65       0.5217   0.5455       0.5000     0.5686     1.95
66       0.6581   0.6145       0.7083     0.6536     3.88
67       0.6074   0.6508       0.5694     0.6536     3.75
68       0.6133   0.5897       0.6389     0.6209     3.96
72       0.3623   0.3788       0.3472     0.4248     62.00
73       0.3611   0.3611       0.3611     0.3987     28.07
74       0.4106   0.3924       0.4306     0.4183     89.42
81       0.5185   0.5556       0.4861     0.5752     1.97
82       0.5229   0.4938       0.5556     0.5229     2.86
83       0.4000   0.4091       0.3913     0.4906     4.17
84       0.5000   0.5238       0.4783     0.5849     4.70
