
Sample-level average across 5 folds - Epoch 17
Overall Results:
Macro-F1: 0.6831
Macro-Precision: 0.6824
Macro-Recall: 0.6840
Accuracy: 0.6944

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7286   0.7727       0.6892     0.7580     3.01
2        0.6746   0.6000       0.7703     0.7708     3.01
3        0.7273   0.7000       0.7568     0.8250     3.02
4        0.7194   0.7692       0.6757     0.8375     3.07
5        0.6667   0.6341       0.7027     0.7833     3.81
6        0.6839   0.6543       0.7162     0.7958     3.10
7        0.5732   0.5422       0.6081     0.7208     3.85
8        0.6122   0.6164       0.6081     0.7625     3.90
9        0.6575   0.6667       0.6486     0.7917     3.08
10       0.6447   0.6282       0.6622     0.7750     3.81
11       0.5747   0.5000       0.6757     0.6917     3.89
12       0.6250   0.7407       0.5405     0.6943     3.85
13       0.6667   0.7015       0.6351     0.8042     3.10
14       0.6497   0.6145       0.6892     0.7708     3.85
15       0.6923   0.6585       0.7297     0.8000     3.02
16       0.7465   0.7794       0.7162     0.7707     3.00
17       0.7500   0.7714       0.7297     0.7707     3.08
18       0.7310   0.7465       0.7162     0.7516     3.04
21       0.6667   0.7368       0.6087     0.8158     4.08
22       0.4000   0.3704       0.4348     0.6053     4.13
31       0.7651   0.7403       0.7917     0.7712     3.08
32       0.6761   0.6857       0.6667     0.6993     3.07
33       0.5401   0.5692       0.5139     0.5882     3.19
34       0.7714   0.7941       0.7500     0.7908     3.08
41       0.4865   0.4737       0.5000     0.5033     3.75
42       0.6222   0.6364       0.6087     0.6792     3.23
43       0.6400   0.5926       0.6957     0.6604     3.89
44       0.5205   0.5135       0.5278     0.5425     1.95
45       0.6027   0.5946       0.6111     0.6209     3.95
51       0.6714   0.6912       0.6528     0.6993     3.76
52       0.7518   0.7681       0.7361     0.7712     3.80
53       0.6713   0.6761       0.6667     0.6928     3.90
54       0.6667   0.6667       0.6667     0.6863     3.98
61       0.5532   0.5417       0.5652     0.6038     3.23
62       0.4706   0.4286       0.5217     0.4906     3.91
63       0.6040   0.5844       0.6250     0.6144     3.86
64       0.6842   0.6500       0.7222     0.6863     3.84
65       0.5417   0.5417       0.5417     0.5686     1.95
66       0.6013   0.5679       0.6389     0.6013     3.88
67       0.6395   0.6267       0.6528     0.6536     3.75
68       0.6369   0.5882       0.6944     0.6275     3.96
72       0.3636   0.3662       0.3611     0.4052     62.00
73       0.4054   0.3947       0.4167     0.4248     28.07
74       0.3562   0.3514       0.3611     0.3856     89.42
81       0.5455   0.6000       0.5000     0.6078     1.97
82       0.5256   0.4881       0.5694     0.5163     2.86
83       0.5217   0.5217       0.5217     0.5849     4.17
84       0.5000   0.4800       0.5217     0.5472     4.70
