
Variant-level average across 5 folds - Epoch 5
Overall Results:
Macro-F1: 0.5455
Macro-Precision: 0.5473
Macro-Recall: 0.5455
Accuracy: 0.5711

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.3158   0.4500       0.2432     0.5032     3.01
2        0.3944   0.4118       0.3784     0.6417     3.01
3        0.5049   0.8966       0.3514     0.7875     3.02
4        0.3673   0.7500       0.2432     0.7417     3.07
5        0.5505   0.8571       0.4054     0.7958     3.81
6        0.6030   0.4800       0.8108     0.6708     3.10
7        0.2063   0.2500       0.1757     0.5833     3.85
8        0.0140   0.0145       0.0135     0.4125     3.90
9        0.4762   0.5769       0.4054     0.7250     3.08
10       0.5344   0.6140       0.4730     0.7458     3.81
11       0.6215   0.5340       0.7432     0.7208     3.89
12       0.6325   0.8605       0.5000     0.7261     3.85
13       0.6100   0.4841       0.8243     0.6750     3.10
14       0.6897   0.9524       0.5405     0.8500     3.85
15       0.7945   0.8056       0.7838     0.8750     3.02
16       0.7402   0.8868       0.6351     0.7898     3.00
17       0.6080   0.7451       0.5135     0.6879     3.08
18       0.2833   0.3696       0.2297     0.4522     3.04
21       0.4000   0.4091       0.3913     0.6447     4.08
22       0.4156   0.2963       0.6957     0.4079     4.13
31       0.4000   0.5789       0.3056     0.5686     3.08
32       0.4103   0.5333       0.3333     0.5490     3.07
33       0.3582   0.3871       0.3333     0.4379     3.19
34       0.8296   0.8889       0.7778     0.8497     3.08
41       0.5379   0.5342       0.5417     0.5621     3.75
42       0.0513   0.0625       0.0435     0.3019     3.23
43       0.0976   0.1111       0.0870     0.3019     3.89
44       0.4748   0.4925       0.4583     0.5229     1.95
45       0.0730   0.0769       0.0694     0.1699     3.95
51       0.6164   0.5632       0.6806     0.6013     3.76
52       0.6000   0.5769       0.6250     0.6078     3.80
53       0.2810   0.3469       0.2361     0.4314     3.90
54       0.5987   0.5529       0.6528     0.5882     3.98
61       0.0606   0.1000       0.0435     0.4151     3.23
62       0.5965   0.5000       0.7391     0.5660     3.91
63       0.6628   0.5700       0.7917     0.6209     3.86
64       0.5926   0.6349       0.5556     0.6405     3.84
65       0.4405   0.3854       0.5139     0.3856     1.95
66       0.4375   0.5000       0.3889     0.5294     3.88
67       0.5354   0.6182       0.4722     0.6144     3.75
68       0.3444   0.3291       0.3611     0.3529     3.96
72       0.1163   0.3571       0.0694     0.5033     62.00
73       0.0755   0.0690       0.0833     0.0392     28.07
74       0.0000   0.0000       0.0000     0.0000     89.42
81       0.3164   0.2667       0.3889     0.2092     1.97
82       0.0140   0.0141       0.0139     0.0784     2.86
83       0.5000   0.5882       0.4348     0.6226     4.17
84       0.0400   0.0370       0.0435     0.0943     4.70
