
Multi-Variant CV on CWE121_Stack_Based_Buffer_Overflow epoch 35
Overall Results:
Macro-F1: 0.6888
Macro-Precision: 0.6946
Macro-Recall: 0.6861
Accuracy: 0.7055

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7231   0.7966       0.6620     0.7410     3.02
2        0.8227   0.8286       0.8169     0.8815     3.00
3        0.7875   0.7079       0.8873     0.8447     3.05
4        0.6032   0.6909       0.5352     0.7717     3.11
5        0.5455   0.5902       0.5070     0.7260     3.83
6        0.8358   0.9032       0.7778     0.9018     3.11
7        0.4640   0.5370       0.4085     0.6941     3.88
8        0.3226   0.3774       0.2817     0.6199     3.91
9        0.6667   0.7636       0.5915     0.8100     3.12
10       0.5391   0.7045       0.4366     0.7602     3.84
11       0.6918   0.6250       0.7746     0.7783     3.90
12       0.5041   0.5962       0.4366     0.5850     3.89
13       0.7838   0.7532       0.8169     0.8552     3.13
14       0.5344   0.5833       0.4930     0.7240     3.88
15       0.5468   0.5588       0.5352     0.7149     3.05
16       0.6549   0.8810       0.5211     0.7329     3.03
17       0.6870   0.7500       0.6338     0.7192     3.10
18       0.6667   0.8478       0.5493     0.7329     3.07
21       0.5263   0.6667       0.4348     0.7568     4.11
22       0.5366   0.6111       0.4783     0.7432     4.16
31       0.8299   0.7821       0.8841     0.8252     3.13
32       0.6847   0.9048       0.5507     0.7552     3.12
33       0.1875   0.3333       0.1304     0.4583     3.23
34       0.6457   0.7069       0.5942     0.6853     3.13
41       0.4027   0.3797       0.4286     0.3904     3.79
42       0.3721   0.4000       0.3478     0.4808     3.25
43       0.3333   0.3684       0.3043     0.4717     3.89
45       0.7724   0.7467       0.8000     0.7692     4.00
51       0.6000   0.6000       0.6000     0.6111     3.80
52       0.6667   0.7736       0.5857     0.7153     3.83
53       0.7296   0.6517       0.8286     0.7014     3.94
54       0.6829   0.7925       0.6000     0.7273     4.03
61       0.5143   0.7500       0.3913     0.6731     3.25
62       0.0952   0.1053       0.0870     0.2830     3.91
63       0.7403   0.6786       0.8143     0.7260     3.90
64       0.7671   0.7368       0.8000     0.7671     3.88
66       0.6667   0.7288       0.6143     0.7034     3.92
67       0.4959   0.5882       0.4286     0.5822     3.79
68       0.8188   0.7722       0.8714     0.8151     4.01
72       0.0597   0.0625       0.0571     0.1429     62.07
73       0.5638   0.5316       0.6000     0.5578     28.14
