
Multi-Variant CV on CWE416_Use_After_Free epoch 50
Overall Results:
Macro-F1: 0.7063
Macro-Precision: 0.7164
Macro-Recall: 0.6985
Accuracy: 0.7928

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6667   0.7333       0.6111     0.7925     1.81
2        0.7000   0.6364       0.7778     0.8636     1.74
3        0.7778   0.7778       0.7778     0.9091     1.74
4        0.7879   0.8667       0.7222     0.9205     1.74
5        0.5854   0.5217       0.6667     0.8068     2.90
6        0.6316   0.6000       0.6667     0.8409     1.76
7        0.6471   0.6875       0.6111     0.8636     3.09
8        0.3333   0.3333       0.3333     0.7273     3.09
9        0.6207   0.8182       0.5000     0.8750     1.74
10       0.2857   0.2941       0.2778     0.7159     2.88
11       0.2778   0.2778       0.2778     0.7045     3.06
12       0.5116   0.4400       0.6111     0.6038     2.92
13       0.7222   0.7222       0.7222     0.8864     1.74
14       0.5128   0.4762       0.5556     0.7841     3.09
15       0.7222   0.7222       0.7222     0.8864     1.76
16       0.5000   0.7000       0.3889     0.7358     1.81
17       0.5926   0.8889       0.4444     0.7925     1.85
18       0.6667   0.8333       0.5556     0.8113     1.83
43       0.3226   0.3571       0.2941     0.5882     2.47
62       0.0952   0.2500       0.0588     0.6275     2.49
63       0.6250   0.6250       0.6250     0.7500     2.73
64       0.0952   0.2000       0.0625     0.6042     2.71
