
Multi-Variant CV on CWE190_Integer_Overflow epoch 41
Overall Results:
Macro-F1: 0.8565
Macro-Precision: 0.8607
Macro-Recall: 0.8536
Accuracy: 0.8615

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.9841   1.0000       0.9688     0.9861     2.03
2        0.9841   1.0000       0.9688     0.9907     2.06
3        1.0000   1.0000       1.0000     1.0000     2.05
4        0.9888   1.0000       0.9778     0.9931     2.08
5        0.9250   1.0000       0.8605     0.9568     2.95
6        0.9778   0.9778       0.9778     0.9862     2.08
7        0.7595   0.9677       0.6250     0.8750     2.92
8        0.6271   0.5068       0.8222     0.6879     3.18
9        0.9778   0.9778       0.9778     0.9862     2.07
10       0.8434   0.8750       0.8140     0.9065     2.96
11       0.6939   0.6415       0.7556     0.7872     3.18
12       0.0256   0.1111       0.0145     0.4370     3.07
13       1.0000   1.0000       1.0000     1.0000     2.10
14       0.8095   0.9444       0.7083     0.8947     2.93
15       1.0000   1.0000       1.0000     1.0000     2.04
16       1.0000   1.0000       1.0000     1.0000     2.04
17       1.0000   1.0000       1.0000     1.0000     2.24
18       0.9508   1.0000       0.9062     0.9583     2.06
21       0.6556   0.6556       0.6556     0.7005     2.32
22       0.8962   0.8817       0.9111     0.9082     2.63
31       0.9841   1.0000       0.9688     0.9861     2.04
32       0.9773   0.9773       0.9773     0.9783     2.43
33       0.7778   1.0000       0.6364     0.8788     2.88
34       0.9538   0.9394       0.9688     0.9583     2.01
41       0.7922   0.9531       0.6778     0.8095     1.85
42       0.8571   0.7714       0.9643     0.8333     1.70
43       0.4932   0.4865       0.5000     0.6574     2.90
45       0.7532   0.9062       0.6444     0.7738     1.96
51       0.9659   0.9884       0.9444     0.9643     1.85
52       0.9286   1.0000       0.8667     0.9286     1.86
53       0.9545   0.9767       0.9333     0.9524     1.98
54       0.9714   1.0000       0.9444     0.9702     2.10
61       0.9881   0.9881       0.9881     0.9877     1.72
62       0.3774   0.5882       0.2778     0.6944     2.90
63       0.8295   0.7935       0.8690     0.8148     2.48
64       0.8786   0.8539       0.9048     0.8704     2.49
66       0.8082   0.9516       0.7024     0.8272     2.49
67       0.9474   0.9844       0.9130     0.9481     2.01
68       0.9045   0.8257       1.0000     0.8869     1.96
72       0.0294   0.0345       0.0256     0.4359     59.42
73       0.0500   0.0488       0.0513     0.3504     26.30
83       0.7765   0.6735       0.9167     0.8241     2.82
84       0.7742   0.9231       0.6667     0.8704     2.80
