
Multi-Variant CV on CWE190_Integer_Overflow epoch 23
Overall Results:
Macro-F1: 0.8098
Macro-Precision: 0.8080
Macro-Recall: 0.8133
Accuracy: 0.8128

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        1.0000   1.0000       1.0000     1.0000     2.03
2        0.9846   0.9697       1.0000     0.9907     2.06
3        1.0000   1.0000       1.0000     1.0000     2.05
4        0.9545   0.9767       0.9333     0.9724     2.08
5        0.8267   0.9688       0.7209     0.9065     2.95
6        0.8889   0.8148       0.9778     0.9241     2.08
7        0.6667   0.8182       0.5625     0.8224     2.92
8        0.7748   0.6515       0.9556     0.8227     3.18
9        0.9890   0.9783       1.0000     0.9931     2.07
10       0.9333   0.8936       0.9767     0.9568     2.96
11       0.7213   0.5714       0.9778     0.7589     3.18
12       0.1026   0.4444       0.0580     0.4815     3.07
13       0.8605   0.8810       0.8409     0.9167     2.10
14       0.8491   0.7759       0.9375     0.8947     2.93
15       0.8857   0.8158       0.9688     0.9286     2.04
16       0.9846   0.9697       1.0000     0.9861     2.04
17       0.9524   0.9091       1.0000     0.9545     2.24
18       1.0000   1.0000       1.0000     1.0000     2.06
21       0.6557   0.6452       0.6667     0.6957     2.32
22       0.7421   0.6260       0.9111     0.7246     2.63
31       0.9677   1.0000       0.9375     0.9722     2.04
32       0.9024   0.9737       0.8409     0.9130     2.43
33       0.7568   0.9333       0.6364     0.8636     2.88
34       0.9275   0.8649       1.0000     0.9306     2.01
41       0.6601   0.5929       0.7444     0.5893     1.85
42       0.8148   0.7333       0.9167     0.7840     1.70
43       0.5882   0.6250       0.5556     0.7407     2.90
45       0.7034   0.9273       0.5667     0.7440     1.96
51       0.8729   0.8681       0.8778     0.8631     1.85
52       0.9945   0.9890       1.0000     0.9940     1.86
53       0.9266   0.9425       0.9111     0.9226     1.98
54       0.8276   0.7434       0.9333     0.7917     2.10
61       0.7793   0.6434       0.9881     0.7099     1.72
62       0.5614   0.7619       0.4444     0.7685     2.90
63       0.7917   0.7037       0.9048     0.7531     2.48
64       0.8619   0.8041       0.9286     0.8457     2.49
66       0.7294   0.7209       0.7381     0.7160     2.49
67       0.8992   0.9667       0.8406     0.9037     2.01
68       0.8145   0.6870       1.0000     0.7560     1.96
72       0.0345   0.0526       0.0256     0.5214     59.42
73       0.0190   0.0152       0.0256     0.1197     26.30
83       0.7158   0.5763       0.9444     0.7500     2.82
84       0.7059   0.7500       0.6667     0.8148     2.80
