
Multi-Variant CV on CWE121_Stack_Based_Buffer_Overflow epoch 2
Overall Results:
Macro-F1: 0.5482
Macro-Precision: 0.5613
Macro-Recall: 0.5625
Accuracy: 0.5486

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5294   0.5538       0.5070     0.5396     3.02
2        0.5030   0.4375       0.5915     0.6066     3.00
3        0.4696   0.3396       0.7606     0.4429     3.05
4        0.5414   0.4455       0.6901     0.6210     3.11
5        0.5991   0.4452       0.9155     0.6027     3.83
6        0.5856   0.4862       0.7361     0.6652     3.11
7        0.5248   0.4046       0.7465     0.5616     3.88
8        0.6460   0.5778       0.7324     0.7421     3.91
9        0.6264   0.5135       0.8028     0.6923     3.12
10       0.5849   0.4397       0.8732     0.6018     3.84
11       0.4734   0.4082       0.5634     0.5973     3.90
12       0.6182   0.5426       0.7183     0.5714     3.89
13       0.4019   0.3043       0.5915     0.4344     3.13
14       0.5123   0.3939       0.7324     0.5520     3.88
15       0.3301   0.2519       0.4789     0.3756     3.05
16       0.7250   0.6517       0.8169     0.6986     3.03
17       0.4476   0.4444       0.4507     0.4589     3.10
18       0.7516   0.6860       0.8310     0.7329     3.07
21       0.5152   0.3953       0.7391     0.5676     4.11
22       0.2273   0.2381       0.2174     0.5405     4.16
31       0.6127   0.5096       0.7681     0.5315     3.13
32       0.4337   0.3711       0.5217     0.3427     3.12
33       0.5429   0.5352       0.5507     0.5556     3.23
34       0.7561   0.6526       0.8986     0.7203     3.13
41       0.6701   0.5242       0.9286     0.5616     3.79
42       0.4167   0.4000       0.4348     0.4615     3.25
43       0.7037   0.6129       0.8261     0.6981     3.89
45       0.5286   0.5286       0.5286     0.5385     4.00
51       0.6595   0.5304       0.8714     0.5625     3.80
52       0.5041   0.5849       0.4429     0.5764     3.83
53       0.4444   0.4096       0.4857     0.4097     3.94
54       0.5738   0.6731       0.5000     0.6364     4.03
61       0.2917   0.2800       0.3043     0.3462     3.25
62       0.2857   0.3158       0.2609     0.4340     3.91
63       0.4512   0.3936       0.5286     0.3836     3.90
64       0.6797   0.6265       0.7429     0.6644     3.88
66       0.6667   0.6364       0.7000     0.6621     3.92
67       0.3947   0.3659       0.4286     0.3699     3.79
68       0.6409   0.5225       0.8286     0.5548     4.01
72       0.0274   0.0263       0.0286     0.0340     62.07
73       0.3866   0.4694       0.3286     0.5034     28.14
