
Multi-Variant CV on CWE121_Stack_Based_Buffer_Overflow epoch 49
Overall Results:
Macro-F1: 0.6978
Macro-Precision: 0.7011
Macro-Recall: 0.6959
Accuracy: 0.7119

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7154   0.8462       0.6197     0.7482     3.02
2        0.8286   0.8406       0.8169     0.8863     3.00
3        0.7531   0.6703       0.8592     0.8174     3.05
4        0.7007   0.7273       0.6761     0.8128     3.11
5        0.5775   0.5775       0.5775     0.7260     3.83
6        0.8657   0.9355       0.8056     0.9196     3.11
7        0.5103   0.5000       0.5211     0.6758     3.88
8        0.2609   0.3409       0.2113     0.6154     3.91
9        0.6818   0.7377       0.6338     0.8100     3.12
10       0.5954   0.6500       0.5493     0.7602     3.84
11       0.7134   0.6512       0.7887     0.7964     3.90
12       0.5983   0.7609       0.4930     0.6803     3.89
13       0.7746   0.7746       0.7746     0.8552     3.13
14       0.5517   0.5405       0.5634     0.7059     3.88
15       0.5606   0.6066       0.5211     0.7376     3.05
16       0.7812   0.8772       0.7042     0.8082     3.03
17       0.6349   0.7273       0.5634     0.6849     3.10
18       0.7520   0.8704       0.6620     0.7877     3.07
21       0.5854   0.6667       0.5217     0.7703     4.11
22       0.6667   0.7368       0.6087     0.8108     4.16
31       0.8392   0.8108       0.8696     0.8392     3.13
32       0.5932   0.7143       0.5072     0.6643     3.12
33       0.3208   0.4595       0.2464     0.5000     3.23
34       0.7287   0.7833       0.6812     0.7552     3.13
41       0.3399   0.3133       0.3714     0.3082     3.79
42       0.4783   0.4783       0.4783     0.5385     3.25
43       0.4286   0.4737       0.3913     0.5472     3.89
45       0.7500   0.6951       0.8143     0.7343     4.00
51       0.6879   0.6207       0.7714     0.6597     3.80
52       0.6610   0.8125       0.5571     0.7222     3.83
53       0.6968   0.6353       0.7714     0.6736     3.94
54       0.7442   0.8136       0.6857     0.7692     4.03
61       0.5128   0.6250       0.4348     0.6346     3.25
62       0.2273   0.2381       0.2174     0.3585     3.91
63       0.6974   0.6463       0.7571     0.6849     3.90
64       0.8382   0.8636       0.8143     0.8493     3.88
66       0.6569   0.6716       0.6429     0.6759     3.92
67       0.4923   0.5333       0.4571     0.5479     3.79
68       0.7778   0.7568       0.8000     0.7808     4.01
72       0.0588   0.0606       0.0571     0.1293     62.07
73       0.5362   0.5441       0.5286     0.5646     28.14
