
Multi-Variant CV on CWE121_Stack_Based_Buffer_Overflow epoch 23
Overall Results:
Macro-F1: 0.6446
Macro-Precision: 0.6439
Macro-Recall: 0.6456
Accuracy: 0.6548

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.9128   0.8718       0.9577     0.9065     3.02
2        0.6573   0.6528       0.6620     0.7678     3.00
3        0.7481   0.8167       0.6901     0.8493     3.05
4        0.5440   0.6296       0.4789     0.7397     3.11
5        0.3400   0.2636       0.4789     0.3973     3.83
6        0.5942   0.6212       0.5694     0.7500     3.11
7        0.2703   0.2193       0.3521     0.3836     3.88
8        0.2909   0.4103       0.2254     0.6471     3.91
9        0.5672   0.6032       0.5352     0.7376     3.12
10       0.5528   0.6538       0.4789     0.7511     3.84
11       0.6244   0.4600       0.9718     0.6244     3.90
12       0.4065   0.4808       0.3521     0.5034     3.89
13       0.7556   0.7969       0.7183     0.8507     3.13
14       0.2887   0.2276       0.3944     0.3756     3.88
15       0.7015   0.7460       0.6620     0.8190     3.05
16       0.6218   0.7708       0.5211     0.6918     3.03
17       0.9396   0.8974       0.9859     0.9384     3.10
18       0.6080   0.7037       0.5352     0.6644     3.07
21       0.7308   0.6552       0.8261     0.8108     4.11
22       0.5556   0.7692       0.4348     0.7838     4.16
31       0.7360   0.8214       0.6667     0.7692     3.13
32       0.7377   0.8491       0.6522     0.7762     3.12
33       0.1322   0.1538       0.1159     0.2708     3.23
34       0.6154   0.7500       0.5217     0.6853     3.13
41       0.3842   0.3178       0.4857     0.2534     3.79
42       0.4000   0.8571       0.2609     0.6538     3.25
43       0.4103   0.5000       0.3478     0.5660     3.89
45       0.7222   0.7027       0.7429     0.7203     4.00
51       0.6522   0.6618       0.6429     0.6667     3.80
52       0.5125   0.4556       0.5857     0.4583     3.83
53       0.6423   0.6567       0.6286     0.6597     3.94
54       0.7458   0.6168       0.9429     0.6853     4.03
61       0.8750   0.8400       0.9130     0.8846     3.25
62       0.2553   0.2500       0.2609     0.3396     3.91
63       0.6418   0.6719       0.6143     0.6712     3.90
64       0.6471   0.6667       0.6286     0.6712     3.88
66       0.8221   0.7204       0.9571     0.8000     3.92
67       0.8408   0.7586       0.9429     0.8288     3.79
68       0.8201   0.8261       0.8143     0.8288     4.01
72       0.0580   0.0588       0.0571     0.1156     62.07
73       0.4706   0.4848       0.4571     0.5102     28.14
