
Multi-Variant CV on CWE121_Stack_Based_Buffer_Overflow epoch 32
Overall Results:
Macro-F1: 0.6711
Macro-Precision: 0.6832
Macro-Recall: 0.6680
Accuracy: 0.6937

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6462   0.7119       0.5915     0.6691     3.02
2        0.7547   0.6818       0.8451     0.8152     3.00
3        0.5946   0.8250       0.4648     0.7945     3.05
4        0.5362   0.5522       0.5211     0.7078     3.11
5        0.4714   0.4783       0.4648     0.6621     3.83
6        0.4655   0.6136       0.3750     0.7232     3.11
7        0.2623   0.3137       0.2254     0.5890     3.88
8        0.3802   0.4600       0.3239     0.6606     3.91
9        0.5581   0.6207       0.5070     0.7421     3.12
10       0.5763   0.7234       0.4789     0.7738     3.84
11       0.6750   0.6067       0.7606     0.7647     3.90
12       0.3455   0.4872       0.2676     0.5102     3.89
13       0.9091   0.9836       0.8451     0.9457     3.13
14       0.2203   0.2766       0.1831     0.5837     3.88
15       0.8125   0.9123       0.7324     0.8914     3.05
16       0.6555   0.8125       0.5493     0.7192     3.03
17       0.6202   0.6897       0.5634     0.6644     3.10
18       0.6504   0.7692       0.5634     0.7055     3.07
21       0.5000   0.5882       0.4348     0.7297     4.11
22       0.5405   0.7143       0.4348     0.7703     4.16
31       0.6852   0.9487       0.5362     0.7622     3.13
32       0.8095   0.8947       0.7391     0.8322     3.12
33       0.2000   0.3226       0.1449     0.4444     3.23
34       0.5738   0.6604       0.5072     0.6364     3.13
41       0.3919   0.3718       0.4143     0.3836     3.79
42       0.4516   0.8750       0.3043     0.6731     3.25
43       0.3256   0.3500       0.3043     0.4528     3.89
45       0.7550   0.7037       0.8143     0.7413     4.00
51       0.6842   0.8864       0.5571     0.7500     3.80
52       0.7188   0.7931       0.6571     0.7500     3.83
53       0.8504   0.9474       0.7714     0.8681     3.94
54       0.6777   0.8039       0.5857     0.7273     4.03
61       0.6154   0.7500       0.5217     0.7115     3.25
62       0.2800   0.2593       0.3043     0.3208     3.91
63       0.8593   0.8923       0.8286     0.8699     3.90
64       0.5312   0.5862       0.4857     0.5890     3.88
66       0.6483   0.6267       0.6714     0.6483     3.92
67       0.5688   0.7949       0.4429     0.6781     3.79
68       0.8310   0.8194       0.8429     0.8356     4.01
72       0.0714   0.0714       0.0714     0.1156     62.07
73       0.5414   0.5714       0.5143     0.5850     28.14
