
Multi-Variant CV on CWE121_Stack_Based_Buffer_Overflow epoch 50
Overall Results:
Macro-F1: 0.6931
Macro-Precision: 0.6919
Macro-Recall: 0.6958
Accuracy: 0.7005

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6406   0.7193       0.5775     0.6691     3.02
2        0.7750   0.6966       0.8732     0.8294     3.00
3        0.7158   0.5714       0.9577     0.7534     3.05
4        0.6443   0.6154       0.6761     0.7580     3.11
5        0.6202   0.6897       0.5634     0.7763     3.83
6        0.7843   0.7407       0.8333     0.8527     3.11
7        0.6294   0.6250       0.6338     0.7580     3.88
8        0.3750   0.4211       0.3380     0.6380     3.91
9        0.6575   0.6400       0.6761     0.7738     3.12
10       0.6308   0.6949       0.5775     0.7828     3.84
11       0.7101   0.7313       0.6901     0.8190     3.90
12       0.5839   0.6061       0.5634     0.6122     3.89
13       0.7209   0.6139       0.8732     0.7828     3.13
14       0.6993   0.6944       0.7042     0.8054     3.88
15       0.6667   0.5773       0.7887     0.7466     3.05
16       0.7612   0.8095       0.7183     0.7808     3.03
17       0.6015   0.6452       0.5634     0.6370     3.10
18       0.7246   0.7463       0.7042     0.7397     3.07
21       0.5238   0.5789       0.4783     0.7297     4.11
22       0.7391   0.7391       0.7391     0.8378     4.16
31       0.8758   0.7976       0.9710     0.8671     3.13
32       0.8088   0.8209       0.7971     0.8182     3.12
33       0.2887   0.5000       0.2029     0.5208     3.23
34       0.6815   0.6970       0.6667     0.6993     3.13
41       0.4487   0.4070       0.5000     0.4110     3.79
42       0.3043   0.3043       0.3043     0.3846     3.25
43       0.3478   0.3478       0.3478     0.4340     3.89
45       0.7222   0.5909       0.9286     0.6503     4.00
51       0.6509   0.5556       0.7857     0.5903     3.80
52       0.7752   0.8475       0.7143     0.7986     3.83
53       0.7273   0.6038       0.9143     0.6667     3.94
54       0.7407   0.7692       0.7143     0.7552     4.03
61       0.4848   0.8000       0.3478     0.6731     3.25
62       0.4828   0.4000       0.6087     0.4340     3.91
63       0.6946   0.5979       0.8286     0.6507     3.90
64       0.7529   0.6400       0.9143     0.7123     3.88
66       0.5352   0.5278       0.5429     0.5448     3.92
67       0.5068   0.4868       0.5286     0.5068     3.79
68       0.8201   0.8261       0.8143     0.8288     4.01
72       0.1268   0.1250       0.1286     0.1565     62.07
73       0.5714   0.5455       0.6000     0.5714     28.14
