
Multi-Variant CV on CWE121_Stack_Based_Buffer_Overflow epoch 41
Overall Results:
Macro-F1: 0.6782
Macro-Precision: 0.6771
Macro-Recall: 0.6804
Accuracy: 0.6863

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7943   0.8000       0.7887     0.7914     3.02
2        0.7239   0.6413       0.8310     0.7867     3.00
3        0.7375   0.6629       0.8310     0.8082     3.05
4        0.7027   0.6753       0.7324     0.7991     3.11
5        0.5176   0.4444       0.6197     0.6256     3.83
6        0.6528   0.6528       0.6528     0.7768     3.11
7        0.4295   0.4103       0.4507     0.6119     3.88
8        0.3077   0.3390       0.2817     0.5928     3.91
9        0.6667   0.6118       0.7324     0.7647     3.12
10       0.6154   0.6780       0.5634     0.7738     3.84
11       0.7079   0.5888       0.8873     0.7647     3.90
12       0.4697   0.5082       0.4366     0.5238     3.89
13       0.7651   0.7308       0.8028     0.8416     3.13
14       0.4533   0.4304       0.4789     0.6290     3.88
15       0.7250   0.6517       0.8169     0.8009     3.05
16       0.6912   0.7231       0.6620     0.7123     3.03
17       0.7832   0.7778       0.7887     0.7877     3.10
18       0.6269   0.6667       0.5915     0.6575     3.07
21       0.6190   0.6842       0.5652     0.7838     4.11
22       0.6512   0.7000       0.6087     0.7973     4.16
31       0.8321   0.8382       0.8261     0.8392     3.13
32       0.7737   0.7794       0.7681     0.7832     3.12
33       0.1982   0.2619       0.1594     0.3819     3.23
34       0.7176   0.7581       0.6812     0.7413     3.13
41       0.3648   0.3258       0.4143     0.3082     3.79
42       0.3529   0.5455       0.2609     0.5769     3.25
43       0.3158   0.4000       0.2609     0.5094     3.89
45       0.7683   0.6702       0.9000     0.7343     4.00
51       0.7013   0.6429       0.7714     0.6806     3.80
52       0.6980   0.6582       0.7429     0.6875     3.83
53       0.7089   0.6364       0.8000     0.6806     3.94
54       0.7248   0.6835       0.7714     0.7133     4.03
61       0.6047   0.6500       0.5652     0.6731     3.25
62       0.4528   0.4000       0.5217     0.4528     3.91
63       0.6345   0.6133       0.6571     0.6370     3.90
64       0.6755   0.6296       0.7286     0.6644     3.88
66       0.7020   0.6543       0.7571     0.6897     3.92
67       0.6154   0.6667       0.5714     0.6575     3.79
68       0.7945   0.7632       0.8286     0.7945     4.01
72       0.0800   0.0909       0.0714     0.2177     62.07
73       0.5767   0.5054       0.6714     0.5306     28.14
