
Multi-Variant CV on CWE416_Use_After_Free epoch 3
Overall Results:
Macro-F1: 0.5926
Macro-Precision: 0.6159
Macro-Recall: 0.5858
Accuracy: 0.7368

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.0952   0.3333       0.0556     0.6415     1.81
2        0.6154   1.0000       0.4444     0.8864     1.74
3        0.0741   0.1111       0.0556     0.7159     1.74
4        0.0800   0.1429       0.0556     0.7386     1.74
5        0.2632   0.2500       0.2778     0.6818     2.90
6        0.4444   0.4444       0.4444     0.7727     1.76
7        0.3529   0.2727       0.5000     0.6250     3.09
8        0.0000   0.0000       0.0000     0.6250     3.09
9        0.6471   0.6875       0.6111     0.8636     1.74
10       0.4848   0.5333       0.4444     0.8068     2.88
11       0.0000   0.0000       0.0000     0.6705     3.06
12       0.4737   0.4500       0.5000     0.6226     2.92
13       0.5926   0.8889       0.4444     0.8750     1.74
14       0.2000   1.0000       0.1111     0.8182     3.09
15       0.0000   0.0000       0.0000     0.7955     1.76
16       0.1053   1.0000       0.0556     0.6792     1.81
17       0.5882   0.6250       0.5556     0.7358     1.85
18       0.6857   0.7059       0.6667     0.7925     1.83
43       0.0909   0.2000       0.0588     0.6078     2.47
62       0.4186   0.3462       0.5294     0.5098     2.49
63       0.1176   1.0000       0.0625     0.6875     2.73
64       0.7200   1.0000       0.5625     0.8542     2.71
