
Multi-Variant CV on CWE190_Integer_Overflow epoch 10
Overall Results:
Macro-F1: 0.8351
Macro-Precision: 0.8348
Macro-Recall: 0.8354
Accuracy: 0.8392

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.9841   1.0000       0.9688     0.9861     2.03
2        0.9677   1.0000       0.9375     0.9815     2.06
3        0.9677   1.0000       0.9375     0.9821     2.05
4        1.0000   1.0000       1.0000     1.0000     2.08
5        0.8539   0.8261       0.8837     0.9065     2.95
6        0.9412   1.0000       0.8889     0.9655     2.08
7        0.7912   0.8372       0.7500     0.8750     2.92
8        0.7586   0.6197       0.9778     0.8014     3.18
9        0.9778   0.9778       0.9778     0.9862     2.07
10       0.9011   0.8542       0.9535     0.9353     2.96
11       0.6304   0.6170       0.6444     0.7589     3.18
12       0.0723   0.2143       0.0435     0.4296     3.07
13       0.9545   0.9545       0.9545     0.9722     2.10
14       0.8000   0.9189       0.7083     0.8882     2.93
15       0.9841   1.0000       0.9688     0.9911     2.04
16       1.0000   1.0000       1.0000     1.0000     2.04
17       1.0000   1.0000       1.0000     1.0000     2.24
18       1.0000   1.0000       1.0000     1.0000     2.06
21       0.6118   0.6500       0.5778     0.6812     2.32
22       0.7538   0.6881       0.8333     0.7633     2.63
31       1.0000   1.0000       1.0000     1.0000     2.04
32       0.9885   1.0000       0.9773     0.9891     2.43
33       0.4848   0.7273       0.3636     0.7424     2.88
34       0.9697   0.9412       1.0000     0.9722     2.01
41       0.8242   0.9067       0.7556     0.8274     1.85
42       0.8333   0.7407       0.9524     0.8025     1.70
43       0.6250   0.7143       0.5556     0.7778     2.90
45       0.9375   0.8824       1.0000     0.9286     1.96
51       0.9655   1.0000       0.9333     0.9643     1.85
52       0.9714   1.0000       0.9444     0.9702     1.86
53       0.9399   0.9247       0.9556     0.9345     1.98
54       0.9545   0.9767       0.9333     0.9524     2.10
61       0.9455   0.9630       0.9286     0.9444     1.72
62       0.4225   0.4286       0.4167     0.6204     2.90
63       0.8344   0.8608       0.8095     0.8333     2.48
64       0.7778   0.8077       0.7500     0.7778     2.49
66       0.8571   0.8961       0.8214     0.8580     2.49
67       0.7571   0.7465       0.7681     0.7481     2.01
68       0.8182   0.6923       1.0000     0.7619     1.96
72       0.0225   0.0200       0.0256     0.2564     59.42
73       0.0594   0.0484       0.0769     0.1880     26.30
83       0.7949   0.7381       0.8611     0.8519     2.82
84       0.5676   0.5526       0.5833     0.7037     2.80
