
Multi-Variant CV on CWE476_NULL_Pointer_Dereference epoch 19
Overall Results:
Macro-F1: 0.6410
Macro-Precision: 0.6376
Macro-Recall: 0.6478
Accuracy: 0.6850

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        1.0000   1.0000       1.0000     1.0000     1.50
2        0.0000   0.0000       0.0000     0.6667     1.33
3        1.0000   1.0000       1.0000     1.0000     1.33
4        1.0000   1.0000       1.0000     1.0000     1.33
5        0.6667   0.5000       1.0000     0.7500     2.25
6        1.0000   1.0000       1.0000     1.0000     1.33
7        0.6667   0.5000       1.0000     0.7500     2.38
8        0.1538   0.1667       0.1429     0.6667     2.30
9        1.0000   1.0000       1.0000     1.0000     1.33
10       0.8000   0.6667       1.0000     0.8750     2.25
11       0.2222   0.1818       0.2857     0.5758     2.30
12       0.4000   0.3750       0.4286     0.5500     2.05
13       1.0000   1.0000       1.0000     1.0000     1.33
14       0.6667   0.5000       1.0000     0.7500     2.38
15       1.0000   1.0000       1.0000     1.0000     1.33
16       1.0000   1.0000       1.0000     1.0000     1.50
17       0.0000   0.0000       0.0000     0.6000     2.00
18       0.0000   0.0000       0.0000     0.5000     1.50
21       0.5333   0.4000       0.8000     0.6500     2.10
22       0.6000   0.6000       0.6000     0.8000     2.25
41       0.0000   0.0000       0.0000     0.4000     1.73
45       0.4615   0.4286       0.5000     0.6111     1.67
51       0.8889   1.0000       0.8000     0.9333     1.73
52       0.8889   1.0000       0.8000     0.9333     1.73
53       0.8889   1.0000       0.8000     0.9333     1.80
54       1.0000   1.0000       1.0000     1.0000     1.80
63       0.4444   0.5000       0.4000     0.6667     2.47
64       0.2222   0.2500       0.2000     0.5333     2.47
66       0.4000   0.2857       0.6667     0.3333     2.44
67       0.6667   0.7500       0.6000     0.8000     1.87
68       0.5882   0.4545       0.8333     0.6111     1.67
72       0.1818   0.2000       0.1667     0.5000     60.83
73       0.3333   0.3333       0.3333     0.5556     26.67
