
Multi-Variant CV on CWE190_Integer_Overflow epoch 5
Overall Results:
Macro-F1: 0.7919
Macro-Precision: 0.7904
Macro-Recall: 0.7945
Accuracy: 0.7956

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        1.0000   1.0000       1.0000     1.0000     2.03
2        0.9091   0.8824       0.9375     0.9444     2.06
3        0.9846   0.9697       1.0000     0.9911     2.05
4        0.9348   0.9149       0.9556     0.9586     2.08
5        0.7692   0.8571       0.6977     0.8705     2.95
6        0.9111   0.9111       0.9111     0.9448     2.08
7        0.6047   0.6842       0.5417     0.7763     2.92
8        0.7184   0.6379       0.8222     0.7943     3.18
9        0.9072   0.8462       0.9778     0.9379     2.07
10       0.9302   0.9302       0.9302     0.9568     2.96
11       0.9263   0.8800       0.9778     0.9504     3.18
12       0.1263   0.2308       0.0870     0.3852     3.07
13       0.9425   0.9535       0.9318     0.9653     2.10
14       0.8624   0.7705       0.9792     0.9013     2.93
15       0.9677   1.0000       0.9375     0.9821     2.04
16       0.9524   0.9677       0.9375     0.9583     2.04
17       0.9231   0.8571       1.0000     0.9242     2.24
18       0.9846   0.9697       1.0000     0.9861     2.06
21       0.6875   0.7857       0.6111     0.7585     2.32
22       0.7465   0.6378       0.9000     0.7343     2.63
31       0.9677   1.0000       0.9375     0.9722     2.04
32       0.9767   1.0000       0.9545     0.9783     2.43
33       0.6977   0.7143       0.6818     0.8030     2.88
34       0.9394   0.9118       0.9688     0.9444     2.01
41       0.5761   0.5638       0.5889     0.5357     1.85
42       0.8409   0.8043       0.8810     0.8272     1.70
43       0.6102   0.7826       0.5000     0.7870     2.90
45       0.8125   0.7647       0.8667     0.7857     1.96
51       0.9153   0.9310       0.9000     0.9107     1.85
52       0.9783   0.9574       1.0000     0.9762     1.86
53       0.8521   0.9114       0.8000     0.8512     1.98
54       0.6904   0.6355       0.7556     0.6369     2.10
61       0.6188   0.5773       0.6667     0.5741     1.72
62       0.4242   0.4667       0.3889     0.6481     2.90
63       0.8000   0.7692       0.8333     0.7840     2.48
64       0.8521   0.8471       0.8571     0.8457     2.49
66       0.7423   0.6545       0.8571     0.6914     2.49
67       0.6906   0.6857       0.6957     0.6815     2.01
68       0.8203   0.7008       0.9889     0.7679     1.96
72       0.0952   0.1250       0.0769     0.5128     59.42
73       0.0180   0.0139       0.0256     0.0684     26.30
83       0.6538   0.5000       0.9444     0.6667     2.82
84       0.6027   0.5946       0.6111     0.7315     2.80
