
Multi-Variant CV on CWE122_Heap_Based_Buffer_Overflow epoch 40
Overall Results:
Macro-F1: 0.5521
Macro-Precision: 0.5569
Macro-Recall: 0.5527
Accuracy: 0.5844

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.3540   0.5405       0.2632     0.5290     3.21
2        0.5660   0.5422       0.5921     0.7051     3.20
3        0.5238   0.4783       0.5789     0.6721     3.16
4        0.4774   0.4684       0.4868     0.6680     3.18
5        0.3566   0.4340       0.3026     0.6598     3.84
6        0.2542   0.3750       0.1923     0.6535     3.21
7        0.4000   0.4054       0.3947     0.6311     3.91
8        0.0794   0.1000       0.0658     0.5246     4.03
9        0.5647   0.5106       0.6316     0.6967     3.16
10       0.5854   0.5455       0.6316     0.7213     3.85
11       0.0855   0.1220       0.0658     0.5615     4.00
12       0.5060   0.4828       0.5316     0.5148     4.43
13       0.4076   0.3951       0.4211     0.6189     3.20
14       0.5113   0.5965       0.4474     0.7336     3.95
15       0.5036   0.5556       0.4605     0.7172     3.19
16       0.6107   0.7273       0.5263     0.6813     3.19
17       0.6491   0.8810       0.5139     0.7297     3.01
18       0.5041   0.6596       0.4079     0.6188     3.19
21       0.3288   0.3582       0.3038     0.6000     4.11
22       0.4528   0.4500       0.4557     0.6434     4.22
31       0.3853   0.6364       0.2763     0.5786     3.21
32       0.3652   0.5385       0.2763     0.5380     3.29
33       0.4651   0.5556       0.4000     0.5660     3.44
34       0.5902   0.7826       0.4737     0.6855     3.21
41       0.2055   0.2239       0.1899     0.3095     3.46
42       0.5731   0.5326       0.6203     0.5680     3.44
43       0.5300   0.4380       0.6709     0.4503     3.73
45       0.4648   0.5238       0.4177     0.5503     3.66
51       0.4167   0.6098       0.3165     0.5858     3.46
52       0.4737   0.4932       0.4557     0.5266     3.53
53       0.7135   0.6226       0.8354     0.6864     3.61
54       0.5432   0.5301       0.5570     0.5595     3.74
61       0.5263   0.6481       0.4430     0.6272     3.43
62       0.2000   0.2113       0.1899     0.2982     3.75
63       0.1121   0.2143       0.0759     0.4379     4.01
64       0.2418   0.9167       0.1392     0.5917     4.00
65       0.0000   0.0000       0.0000     0.5000     1.00
66       0.4874   0.7250       0.3671     0.6391     4.12
67       0.4965   0.5645       0.4430     0.5774     3.79
68       0.4667   0.4158       0.5316     0.4320     3.64
72       0.0405   0.0435       0.0380     0.1696     62.04
73       0.0667   0.0704       0.0633     0.1813     28.00
83       0.5672   0.5278       0.6129     0.6081     4.46
84       0.7419   0.7419       0.7419     0.7838     4.47
