
Multi-Variant CV on CWE416_Use_After_Free epoch 24
Overall Results:
Macro-F1: 0.6508
Macro-Precision: 0.6625
Macro-Recall: 0.6433
Accuracy: 0.7579

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6250   0.7143       0.5556     0.7736     1.81
2        0.4706   0.5000       0.4444     0.7955     1.74
3        0.5455   0.6000       0.5000     0.8295     1.74
4        0.5714   0.8000       0.4444     0.8636     1.74
5        0.4800   0.3750       0.6667     0.7045     2.90
6        0.4324   0.4211       0.4444     0.7614     1.76
7        0.6471   0.6875       0.6111     0.8636     3.09
8        0.2500   0.2857       0.2222     0.7273     3.09
9        0.7059   0.7500       0.6667     0.8864     1.74
10       0.1463   0.1304       0.1667     0.6023     2.88
11       0.1429   0.2000       0.1111     0.7273     3.06
12       0.5116   0.4400       0.6111     0.6038     2.92
13       0.6471   0.6875       0.6111     0.8636     1.74
14       0.2667   0.3333       0.2222     0.7500     3.09
15       0.4516   0.5385       0.3889     0.8068     1.76
16       0.5714   0.8000       0.4444     0.7736     1.81
17       0.5714   0.8000       0.4444     0.7736     1.85
18       0.6857   0.7059       0.6667     0.7925     1.83
43       0.1538   0.2222       0.1176     0.5686     2.47
62       0.1538   0.2222       0.1176     0.5686     2.49
63       0.6667   0.7143       0.6250     0.7917     2.73
64       0.1739   0.2857       0.1250     0.6042     2.71
