
Multi-Variant CV on CWE416_Use_After_Free epoch 19
Overall Results:
Macro-F1: 0.6521
Macro-Precision: 0.6879
Macro-Recall: 0.6378
Accuracy: 0.7760

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5714   0.8000       0.4444     0.7736     1.81
2        0.4375   0.5000       0.3889     0.7955     1.74
3        0.8000   1.0000       0.6667     0.9318     1.74
4        0.5185   0.7778       0.3889     0.8523     1.74
5        0.4138   0.5455       0.3333     0.8068     2.90
6        0.5600   1.0000       0.3889     0.8750     1.76
7        0.3125   0.3571       0.2778     0.7500     3.09
8        0.3871   0.4615       0.3333     0.7841     3.09
9        0.7879   0.8667       0.7222     0.9205     1.74
10       0.3043   0.2500       0.3889     0.6364     2.88
11       0.1600   0.2857       0.1111     0.7614     3.06
12       0.3750   0.4286       0.3333     0.6226     2.92
13       0.3077   0.5000       0.2222     0.7955     1.74
14       0.4000   0.3636       0.4444     0.7273     3.09
15       0.6286   0.6471       0.6111     0.8523     1.76
16       0.3846   0.6250       0.2778     0.6981     1.81
17       0.6207   0.8182       0.5000     0.7925     1.85
18       0.3333   0.6667       0.2222     0.6981     1.83
43       0.3478   0.6667       0.2353     0.7059     2.47
62       0.0000   0.0000       0.0000     0.6275     2.49
63       0.5333   0.5714       0.5000     0.7083     2.73
64       0.3846   0.5000       0.3125     0.6667     2.71
