
Multi-Variant CV on CWE416_Use_After_Free epoch 23
Overall Results:
Macro-F1: 0.6549
Macro-Precision: 0.6818
Macro-Recall: 0.6423
Accuracy: 0.7722

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.2727   0.7500       0.1667     0.6981     1.81
2        0.7143   1.0000       0.5556     0.9091     1.74
3        0.7097   0.8462       0.6111     0.8977     1.74
4        0.3333   0.4167       0.2778     0.7727     1.74
5        0.4138   0.5455       0.3333     0.8068     2.90
6        0.5517   0.7273       0.4444     0.8523     1.76
7        0.2000   0.1818       0.2222     0.6364     3.09
8        0.3636   0.4000       0.3333     0.7614     3.09
9        0.9412   1.0000       0.8889     0.9773     1.74
10       0.6364   0.5385       0.7778     0.8182     2.88
11       0.1875   0.2143       0.1667     0.7045     3.06
12       0.3889   0.3889       0.3889     0.5849     2.92
13       0.4444   0.6667       0.3333     0.8295     1.74
14       0.2581   0.3077       0.2222     0.7386     3.09
15       0.4800   0.8571       0.3333     0.8523     1.76
16       0.4800   0.8571       0.3333     0.7547     1.81
17       0.6061   0.6667       0.5556     0.7547     1.85
18       0.5385   0.8750       0.3889     0.7736     1.83
43       0.1429   0.1818       0.1176     0.5294     2.47
62       0.0000   0.0000       0.0000     0.3922     2.49
63       0.5714   0.6667       0.5000     0.7500     2.73
64       0.7143   0.8333       0.6250     0.8333     2.71
