
Multi-Variant CV on CWE122_Heap_Based_Buffer_Overflow epoch 10
Overall Results:
Macro-F1: 0.5421
Macro-Precision: 0.5431
Macro-Recall: 0.5445
Accuracy: 0.5521

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.6966   0.6078       0.8158     0.6516     3.21
2        0.1477   0.1300       0.1711     0.3590     3.20
3        0.7692   0.8209       0.7237     0.8648     3.16
4        0.0925   0.0825       0.1053     0.3566     3.18
5        0.6211   0.5175       0.7763     0.7049     3.84
6        0.5279   0.4370       0.6667     0.6339     3.21
7        0.6933   0.7027       0.6842     0.8115     3.91
8        0.3247   0.3205       0.3289     0.5738     4.03
9        0.2200   0.4583       0.1447     0.6803     3.16
10       0.3393   0.5278       0.2500     0.6967     3.85
11       0.5000   0.4327       0.5921     0.6311     4.00
12       0.4672   0.5517       0.4051     0.5680     4.43
13       0.4319   0.3358       0.6053     0.5041     3.20
14       0.6162   0.5229       0.7500     0.7090     3.95
15       0.3963   0.3050       0.5658     0.4631     3.19
16       0.5868   0.5385       0.6447     0.5687     3.19
17       0.6867   0.6064       0.7917     0.6486     3.01
18       0.7598   0.6602       0.8947     0.7312     3.19
21       0.4074   0.3976       0.4177     0.6082     4.11
22       0.0788   0.0645       0.1013     0.2336     4.22
31       0.6746   0.6129       0.7500     0.6541     3.21
32       0.5647   0.5106       0.6316     0.5316     3.29
33       0.7786   0.9107       0.6800     0.8176     3.44
34       0.6484   0.5566       0.7763     0.5975     3.21
41       0.1233   0.1343       0.1139     0.2381     3.46
42       0.6497   0.5424       0.8101     0.5917     3.44
43       0.5849   0.4662       0.7848     0.4854     3.73
45       0.2047   0.2708       0.1646     0.4024     3.66
51       0.5357   0.9091       0.3797     0.6923     3.46
52       0.4198   0.4096       0.4304     0.4438     3.53
53       0.7113   0.6000       0.8734     0.6686     3.61
54       0.5207   0.4889       0.5570     0.5179     3.74
61       0.1528   0.1692       0.1392     0.2781     3.43
62       0.0667   0.0704       0.0633     0.1813     3.75
63       0.5667   0.8293       0.4304     0.6923     4.01
64       0.6154   0.6234       0.6076     0.6450     4.00
65       0.6667   1.0000       0.5000     0.7500     1.00
66       0.5373   0.6545       0.4557     0.6331     4.12
67       0.5409   0.5375       0.5443     0.5655     3.79
68       0.5571   0.4357       0.7722     0.4260     3.64
72       0.0649   0.0667       0.0633     0.1579     62.04
73       0.1605   0.1566       0.1646     0.2047     28.00
83       0.4762   0.3774       0.6452     0.4054     4.46
84       0.7500   0.6122       0.9677     0.7297     4.47
