
Multi-Variant CV on CWE416_Use_After_Free epoch 21
Overall Results:
Macro-F1: 0.6752
Macro-Precision: 0.7292
Macro-Recall: 0.6557
Accuracy: 0.7965

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.2609   0.6000       0.1667     0.6792     1.81
2        0.6154   1.0000       0.4444     0.8864     1.74
3        0.7333   0.9167       0.6111     0.9091     1.74
4        0.2500   0.5000       0.1667     0.7955     1.74
5        0.5161   0.6154       0.4444     0.8295     2.90
6        0.6154   1.0000       0.4444     0.8864     1.76
7        0.1818   0.2000       0.1667     0.6932     3.09
8        0.3333   0.4167       0.2778     0.7727     3.09
9        0.8824   0.9375       0.8333     0.9545     1.74
10       0.7333   0.9167       0.6111     0.9091     2.88
11       0.2759   0.3636       0.2222     0.7614     3.06
12       0.5143   0.5294       0.5000     0.6792     2.92
13       0.4286   0.6000       0.3333     0.8182     1.74
14       0.4516   0.5385       0.3889     0.8068     3.09
15       0.7143   1.0000       0.5556     0.9091     1.76
16       0.1818   0.5000       0.1111     0.6604     1.81
17       0.8125   0.9286       0.7222     0.8868     1.85
18       0.5385   0.8750       0.3889     0.7736     1.83
43       0.3448   0.4167       0.2941     0.6275     2.47
62       0.0000   0.0000       0.0000     0.4510     2.49
63       0.1600   0.2222       0.1250     0.5625     2.73
64       0.7200   1.0000       0.5625     0.8542     2.71
