
Multi-Variant CV on CWE416_Use_After_Free epoch 41
Overall Results:
Macro-F1: 0.7088
Macro-Precision: 0.7088
Macro-Recall: 0.7088
Accuracy: 0.7859

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5806   0.6923       0.5000     0.7547     1.81
2        0.7027   0.6842       0.7222     0.8750     1.74
3        0.7179   0.6667       0.7778     0.8750     1.74
4        0.6897   0.9091       0.5556     0.8977     1.74
5        0.4681   0.3793       0.6111     0.7159     2.90
6        0.6000   0.5455       0.6667     0.8182     1.76
7        0.7179   0.6667       0.7778     0.8750     3.09
8        0.4000   0.4118       0.3889     0.7614     3.09
9        0.6061   0.6667       0.5556     0.8523     1.74
10       0.3750   0.4286       0.3333     0.7727     2.88
11       0.2222   0.2222       0.2222     0.6818     3.06
12       0.6522   0.5357       0.8333     0.6981     2.92
13       0.7805   0.6957       0.8889     0.8977     1.74
14       0.6341   0.5652       0.7222     0.8295     3.09
15       0.7059   0.7500       0.6667     0.8864     1.76
16       0.5000   0.7000       0.3889     0.7358     1.81
17       0.6429   0.9000       0.5000     0.8113     1.85
18       0.7692   0.7143       0.8333     0.8302     1.83
43       0.3529   0.3529       0.3529     0.5686     2.47
62       0.2667   0.3077       0.2353     0.5686     2.49
63       0.4571   0.4211       0.5000     0.6042     2.73
64       0.2308   0.3000       0.1875     0.5833     2.71
