
Multi-Variant CV on CWE416_Use_After_Free epoch 33
Overall Results:
Macro-F1: 0.6508
Macro-Precision: 0.6720
Macro-Recall: 0.6399
Accuracy: 0.7660

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.4000   0.7143       0.2778     0.7170     1.81
2        0.6429   0.9000       0.5000     0.8864     1.74
3        0.4571   0.4706       0.4444     0.7841     1.74
4        0.0000   0.0000       0.0000     0.7727     1.74
5        0.3111   0.2593       0.3889     0.6477     2.90
6        0.5946   0.5789       0.6111     0.8295     1.76
7        0.6000   0.5455       0.6667     0.8182     3.09
8        0.0000   0.0000       0.0000     0.6136     3.09
9        0.7500   0.8571       0.6667     0.9091     1.74
10       0.5000   0.5000       0.5000     0.7955     2.88
11       0.1212   0.1333       0.1111     0.6705     3.06
12       0.4878   0.4348       0.5556     0.6038     2.92
13       0.7895   0.7500       0.8333     0.9091     1.74
14       0.2400   0.4286       0.1667     0.7841     3.09
15       0.7143   1.0000       0.5556     0.9091     1.76
16       0.1053   1.0000       0.0556     0.6792     1.81
17       0.6667   0.8333       0.5556     0.8113     1.85
18       0.7778   0.7778       0.7778     0.8491     1.83
43       0.0714   0.0909       0.0588     0.4902     2.47
62       0.2222   0.3000       0.1765     0.5882     2.49
63       0.5926   0.7273       0.5000     0.7708     2.73
64       0.4000   1.0000       0.2500     0.7500     2.71
