
Multi-Variant CV on CWE122_Heap_Based_Buffer_Overflow epoch 22
Overall Results:
Macro-F1: 0.5287
Macro-Precision: 0.5286
Macro-Recall: 0.5288
Accuracy: 0.5472

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.4407   0.6190       0.3421     0.5742     3.21
2        0.2745   0.2188       0.3684     0.3675     3.20
3        0.7977   0.7113       0.9079     0.8566     3.16
4        0.2654   0.2074       0.3684     0.3648     3.18
5        0.3378   0.3472       0.3289     0.5984     3.84
6        0.2840   0.2738       0.2949     0.5433     3.21
7        0.5965   0.5368       0.6711     0.7172     3.91
8        0.1151   0.1270       0.1053     0.4959     4.03
9        0.4328   0.5000       0.3816     0.6885     3.16
10       0.5750   0.5476       0.6053     0.7213     3.85
11       0.1528   0.1618       0.1447     0.5000     4.00
12       0.5125   0.5062       0.5190     0.5385     4.43
13       0.3947   0.2961       0.5921     0.4344     3.20
14       0.5309   0.5000       0.5658     0.6885     3.95
15       0.5605   0.5432       0.5789     0.7172     3.19
16       0.6766   0.5440       0.8947     0.5938     3.19
17       0.5321   0.7838       0.4028     0.6554     3.01
18       0.5067   0.5135       0.5000     0.5375     3.19
21       0.2564   0.2597       0.2532     0.5265     4.11
22       0.2946   0.3800       0.2405     0.6270     4.22
31       0.3759   0.4386       0.3289     0.4780     3.21
32       0.4127   0.5200       0.3421     0.5316     3.29
33       0.6939   0.7083       0.6800     0.7170     3.44
34       0.5968   0.7708       0.4868     0.6855     3.21
41       0.1857   0.2131       0.1646     0.3214     3.46
42       0.6939   0.5812       0.8608     0.6450     3.44
43       0.5488   0.4338       0.7468     0.4327     3.73
45       0.1955   0.2407       0.1646     0.3669     3.66
51       0.5758   0.7170       0.4810     0.6686     3.46
52       0.5146   0.4783       0.5570     0.5089     3.53
53       0.7065   0.5820       0.8987     0.6509     3.61
54       0.4943   0.4526       0.5443     0.4762     3.74
61       0.4194   0.5778       0.3291     0.5740     3.43
62       0.1401   0.1410       0.1392     0.2105     3.75
63       0.2182   0.3871       0.1519     0.4911     4.01
64       0.3600   0.8571       0.2278     0.6213     4.00
65       0.0000   0.0000       0.0000     0.5000     1.00
66       0.6667   0.6753       0.6582     0.6923     4.12
67       0.4133   0.4366       0.3924     0.4762     3.79
68       0.3590   0.3636       0.3544     0.4083     3.64
72       0.0617   0.0602       0.0633     0.1111     62.04
73       0.1268   0.1429       0.1139     0.2749     28.00
83       0.6216   0.5349       0.7419     0.6216     4.46
84       0.6667   0.6053       0.7419     0.6892     4.47
