
Multi-Variant CV on CWE122_Heap_Based_Buffer_Overflow epoch 24
Overall Results:
Macro-F1: 0.5093
Macro-Precision: 0.5127
Macro-Recall: 0.5116
Accuracy: 0.5463

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.3429   0.6207       0.2368     0.5548     3.21
2        0.0982   0.0920       0.1053     0.3718     3.20
3        0.8750   0.9265       0.8289     0.9262     3.16
4        0.1530   0.1308       0.1842     0.3648     3.18
5        0.3497   0.3731       0.3289     0.6189     3.84
6        0.1718   0.1647       0.1795     0.4685     3.21
7        0.5946   0.6111       0.5789     0.7541     3.91
8        0.0923   0.1111       0.0789     0.5164     4.03
9        0.2609   0.7500       0.1579     0.7213     3.16
10       0.5839   0.6557       0.5263     0.7664     3.85
11       0.2222   0.2208       0.2237     0.5123     4.00
12       0.3214   0.5455       0.2278     0.5503     4.43
13       0.4700   0.3617       0.6711     0.5287     3.20
14       0.5490   0.5455       0.5526     0.7172     3.95
15       0.7083   0.7500       0.6711     0.8279     3.19
16       0.6778   0.5865       0.8026     0.6375     3.19
17       0.2667   0.6667       0.1667     0.5541     3.01
18       0.2031   0.2500       0.1711     0.3625     3.19
21       0.1039   0.1067       0.1013     0.4367     4.11
22       0.1653   0.2381       0.1266     0.5861     4.22
31       0.2656   0.3269       0.2237     0.4088     3.21
32       0.3670   0.6061       0.2632     0.5633     3.29
33       0.7519   0.8621       0.6667     0.7925     3.44
34       0.3400   0.7083       0.2237     0.5849     3.21
41       0.2222   0.3421       0.1646     0.4583     3.46
42       0.7607   0.7381       0.7848     0.7692     3.44
43       0.3094   0.2745       0.3544     0.2690     3.73
45       0.1250   0.1633       0.1013     0.3373     3.66
51       0.7971   0.9322       0.6962     0.8343     3.46
52       0.5198   0.4694       0.5823     0.4970     3.53
53       0.7075   0.5639       0.9494     0.6331     3.61
54       0.2614   0.2703       0.2532     0.3274     3.74
61       0.1980   0.4545       0.1266     0.5207     3.43
62       0.0811   0.0870       0.0759     0.2047     3.75
63       0.3019   0.5926       0.2025     0.5621     4.01
64       0.2524   0.5417       0.1646     0.5444     4.00
65       0.0000   0.0000       0.0000     0.5000     1.00
66       0.6395   0.6912       0.5949     0.6864     4.12
67       0.2361   0.2615       0.2152     0.3452     3.79
68       0.1636   0.2903       0.1139     0.4556     3.64
72       0.1071   0.1011       0.1139     0.1228     62.04
73       0.1477   0.1571       0.1392     0.2573     28.00
83       0.5455   0.6250       0.4839     0.6622     4.46
84       0.4000   0.4583       0.3548     0.5541     4.47
