
Multi-Variant CV on CWE190_Integer_Overflow epoch 20
Overall Results:
Macro-F1: 0.8278
Macro-Precision: 0.8262
Macro-Recall: 0.8333
Accuracy: 0.8300

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        1.0000   1.0000       1.0000     1.0000     2.03
2        0.9552   0.9143       1.0000     0.9722     2.06
3        0.9677   1.0000       0.9375     0.9821     2.05
4        0.9677   0.9375       1.0000     0.9793     2.08
5        0.9130   0.8571       0.9767     0.9424     2.95
6        0.9888   1.0000       0.9778     0.9931     2.08
7        0.6061   0.4762       0.8333     0.6579     2.92
8        0.7719   0.6377       0.9778     0.8156     3.18
9        0.9375   0.8824       1.0000     0.9586     2.07
10       0.9773   0.9556       1.0000     0.9856     2.96
11       0.7059   0.7500       0.6667     0.8227     3.18
12       0.0732   0.2308       0.0435     0.4370     3.07
13       0.8148   0.6875       1.0000     0.8611     2.10
14       0.4857   0.3696       0.7083     0.5263     2.93
15       0.9841   1.0000       0.9688     0.9911     2.04
16       0.8767   0.7805       1.0000     0.8750     2.04
17       1.0000   1.0000       1.0000     1.0000     2.24
18       0.9846   0.9697       1.0000     0.9861     2.06
21       0.7849   0.7604       0.8111     0.8068     2.32
22       0.6792   0.5902       0.8000     0.6715     2.63
31       0.9846   0.9697       1.0000     0.9861     2.04
32       1.0000   1.0000       1.0000     1.0000     2.43
33       0.8400   0.7500       0.9545     0.8788     2.88
34       0.9014   0.8205       1.0000     0.9028     2.01
41       0.9486   0.9765       0.9222     0.9464     1.85
42       0.9540   0.9222       0.9881     0.9506     1.70
43       0.6286   0.6471       0.6111     0.7593     2.90
45       0.8765   0.9861       0.7889     0.8810     1.96
51       0.9775   0.9886       0.9667     0.9762     1.85
52       0.9195   0.9524       0.8889     0.9167     1.86
53       0.9278   0.8654       1.0000     0.9167     1.98
54       0.9944   1.0000       0.9889     0.9940     2.10
61       0.9250   0.9737       0.8810     0.9259     1.72
62       0.6118   0.5306       0.7222     0.6944     2.90
63       0.7917   0.7037       0.9048     0.7531     2.48
64       0.8715   0.8211       0.9286     0.8580     2.49
66       0.9535   0.9318       0.9762     0.9506     2.49
67       0.7967   0.9074       0.7101     0.8148     2.01
68       0.7347   0.5806       1.0000     0.6131     1.96
72       0.0385   0.0308       0.0513     0.1453     59.42
73       0.0471   0.0435       0.0513     0.3077     26.30
83       0.7606   0.7714       0.7500     0.8426     2.82
84       0.5747   0.4902       0.6944     0.6574     2.80
