
Multi-Variant CV on CWE122_Heap_Based_Buffer_Overflow epoch 45
Overall Results:
Macro-F1: 0.5640
Macro-Precision: 0.5713
Macro-Recall: 0.5647
Accuracy: 0.5985

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5116   0.6226       0.4342     0.5935     3.21
2        0.4028   0.4265       0.3816     0.6325     3.20
3        0.5352   0.5758       0.5000     0.7295     3.16
4        0.4143   0.4531       0.3816     0.6639     3.18
5        0.4444   0.5600       0.3684     0.7131     3.84
6        0.5036   0.5738       0.4487     0.7283     3.21
7        0.3741   0.4127       0.3421     0.6434     3.91
8        0.1905   0.2400       0.1579     0.5820     4.03
9        0.4058   0.4516       0.3684     0.6639     3.16
10       0.5342   0.5571       0.5132     0.7213     3.85
11       0.2295   0.3043       0.1842     0.6148     4.00
12       0.3876   0.5000       0.3165     0.5325     4.43
13       0.3597   0.3968       0.3289     0.6352     3.20
14       0.3478   0.5128       0.2632     0.6926     3.95
15       0.3521   0.3788       0.3289     0.6230     3.19
16       0.5692   0.6852       0.4868     0.6500     3.19
17       0.6087   0.6364       0.5833     0.6351     3.01
18       0.6875   0.8462       0.5789     0.7500     3.19
21       0.2429   0.2787       0.2152     0.5673     4.11
22       0.4348   0.5085       0.3797     0.6803     4.22
31       0.6496   0.9268       0.5000     0.7421     3.21
32       0.5152   0.6071       0.4474     0.5949     3.29
33       0.3697   0.5000       0.2933     0.5283     3.44
34       0.6712   0.7000       0.6447     0.6981     3.21
41       0.2714   0.3115       0.2405     0.3929     3.46
42       0.5269   0.5000       0.5570     0.5325     3.44
43       0.4889   0.4356       0.5570     0.4620     3.73
45       0.4539   0.5161       0.4051     0.5444     3.66
51       0.4409   0.5833       0.3544     0.5799     3.46
52       0.4474   0.4658       0.4304     0.5030     3.53
53       0.7059   0.6111       0.8354     0.6746     3.61
54       0.5399   0.5238       0.5570     0.5536     3.74
61       0.4380   0.5172       0.3797     0.5444     3.43
62       0.1752   0.2069       0.1519     0.3392     3.75
63       0.3438   0.4490       0.2785     0.5030     4.01
64       0.5217   0.8333       0.3797     0.6746     4.00
65       0.6667   1.0000       0.5000     0.7500     1.00
66       0.4074   0.7586       0.2785     0.6213     4.12
67       0.4521   0.4925       0.4177     0.5238     3.79
68       0.6378   0.5566       0.7468     0.6036     3.64
72       0.0423   0.0476       0.0380     0.2047     62.04
73       0.0805   0.0857       0.0759     0.1988     28.00
83       0.5079   0.5000       0.5161     0.5811     4.46
84       0.7797   0.8214       0.7419     0.8243     4.47
