
Multi-Variant CV on CWE416_Use_After_Free epoch 36
Overall Results:
Macro-F1: 0.6985
Macro-Precision: 0.7263
Macro-Recall: 0.6831
Accuracy: 0.7984

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.5517   0.7273       0.4444     0.7547     1.81
2        0.5600   1.0000       0.3889     0.8750     1.74
3        0.5517   0.7273       0.4444     0.8523     1.74
4        0.4667   0.5833       0.3889     0.8182     1.74
5        0.6500   0.5909       0.7222     0.8409     2.90
6        0.6452   0.7692       0.5556     0.8750     1.76
7        0.3158   0.3000       0.3333     0.7045     3.09
8        0.2941   0.3125       0.2778     0.7273     3.09
9        0.9444   0.9444       0.9444     0.9773     1.74
10       0.6471   0.6875       0.6111     0.8636     2.88
11       0.1875   0.2143       0.1667     0.7045     3.06
12       0.5128   0.4762       0.5556     0.6415     2.92
13       0.6875   0.7857       0.6111     0.8864     1.74
14       0.4375   0.5000       0.3889     0.7955     3.09
15       0.6154   1.0000       0.4444     0.8864     1.76
16       0.5000   1.0000       0.3333     0.7736     1.81
17       0.7429   0.7647       0.7222     0.8302     1.85
18       0.7059   0.7500       0.6667     0.8113     1.83
43       0.1481   0.2000       0.1176     0.5490     2.47
62       0.0800   0.1250       0.0588     0.5490     2.49
63       0.5926   0.7273       0.5000     0.7708     2.73
64       0.5217   0.8571       0.3750     0.7708     2.71
