
Multi-Variant CV on CWE122_Heap_Based_Buffer_Overflow epoch 6
Overall Results:
Macro-F1: 0.4994
Macro-Precision: 0.5107
Macro-Recall: 0.5087
Accuracy: 0.5558

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7183   0.7727       0.6711     0.7419     3.21
2        0.1552   0.2250       0.1184     0.5812     3.20
3        0.5045   0.8000       0.3684     0.7746     3.16
4        0.1475   0.1957       0.1184     0.5738     3.18
5        0.5442   0.5634       0.5263     0.7254     3.84
6        0.5263   0.6364       0.4487     0.7520     3.21
7        0.4655   0.6750       0.3553     0.7459     3.91
8        0.1034   0.1500       0.0789     0.5738     4.03
9        0.1915   0.5000       0.1184     0.6885     3.16
10       0.2474   0.5714       0.1579     0.7008     3.85
11       0.3969   0.4727       0.3421     0.6762     4.00
12       0.4173   0.4833       0.3671     0.5207     4.43
13       0.2687   0.3103       0.2368     0.5984     3.20
14       0.4132   0.5556       0.3289     0.7090     3.95
15       0.2576   0.3036       0.2237     0.5984     3.19
16       0.4640   0.5918       0.3816     0.5813     3.19
17       0.3520   0.4151       0.3056     0.4527     3.01
18       0.4727   0.7647       0.3421     0.6375     3.19
21       0.2877   0.3134       0.2658     0.5755     4.11
22       0.0366   0.0353       0.0380     0.3525     4.22
31       0.6667   0.8400       0.5526     0.7358     3.21
32       0.5649   0.6727       0.4868     0.6392     3.29
33       0.1412   0.6000       0.0800     0.5409     3.44
34       0.3453   0.3810       0.3158     0.4277     3.21
41       0.0690   0.1081       0.0506     0.3571     3.46
42       0.6077   0.5392       0.6962     0.5799     3.44
43       0.4000   0.3646       0.4430     0.3860     3.73
45       0.0339   0.0513       0.0253     0.3254     3.66
51       0.2708   0.7647       0.1646     0.5858     3.46
52       0.2797   0.3125       0.2532     0.3905     3.53
53       0.6339   0.5577       0.7342     0.6036     3.61
54       0.3836   0.4179       0.3544     0.4643     3.74
61       0.1157   0.1667       0.0886     0.3669     3.43
62       0.0504   0.0750       0.0380     0.3392     3.75
63       0.4510   1.0000       0.2911     0.6686     4.01
64       0.4274   0.6579       0.3165     0.6036     4.00
65       0.0000   0.0000       0.0000     0.5000     1.00
66       0.1136   0.5556       0.0633     0.5385     4.12
67       0.3200   0.4348       0.2532     0.4940     3.79
68       0.0559   0.0625       0.0506     0.2012     3.64
72       0.0134   0.0143       0.0127     0.1404     62.04
73       0.1081   0.1159       0.1013     0.2281     28.00
83       0.2143   0.2400       0.1935     0.4054     4.46
84       0.8125   0.7879       0.8387     0.8378     4.47
