
Multi-Variant CV on CWE122_Heap_Based_Buffer_Overflow epoch 1
Overall Results:
Macro-F1: 0.4159
Macro-Precision: 0.4544
Macro-Recall: 0.4841
Accuracy: 0.5674

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.0230   0.0909       0.0132     0.4516     3.21
2        0.0208   0.0500       0.0132     0.5983     3.20
3        0.2472   0.8462       0.1447     0.7254     3.16
4        0.0208   0.0500       0.0132     0.6148     3.18
5        0.0200   0.0417       0.0132     0.5984     3.84
6        0.0198   0.0435       0.0128     0.6102     3.21
7        0.3750   0.9000       0.2368     0.7541     3.91
8        0.0247   0.2000       0.0132     0.6762     4.03
9        0.0250   0.2500       0.0132     0.6803     3.16
10       0.0000   0.0000       0.0000     0.6885     3.85
11       0.0238   0.1250       0.0132     0.6639     4.00
12       0.0000   0.0000       0.0000     0.5325     4.43
13       0.1961   0.3846       0.1316     0.6639     3.20
14       0.3214   0.5000       0.2368     0.6885     3.95
15       0.1731   0.3214       0.1184     0.6475     3.19
16       0.2316   0.5789       0.1447     0.5437     3.19
17       0.2381   0.8333       0.1389     0.5676     3.01
18       0.2268   0.5238       0.1447     0.5312     3.19
21       0.1600   0.3810       0.1013     0.6571     4.11
22       0.0000   0.0000       0.0000     0.6721     4.22
31       0.0449   0.1538       0.0263     0.4654     3.21
32       0.0238   0.1250       0.0132     0.4810     3.29
33       0.2118   0.9000       0.1200     0.5786     3.44
34       0.2857   0.8667       0.1711     0.5912     3.21
41       0.0206   0.0556       0.0127     0.4345     3.46
42       0.2342   0.4062       0.1646     0.4970     3.44
43       0.2041   0.5263       0.1266     0.5439     3.73
45       0.0211   0.0625       0.0127     0.4497     3.66
51       0.2418   0.9167       0.1392     0.5917     3.46
52       0.2804   0.5357       0.1899     0.5444     3.53
53       0.3091   0.5484       0.2152     0.5503     3.61
54       0.0435   0.1538       0.0253     0.4762     3.74
61       0.0247   0.5000       0.0127     0.5325     3.43
62       0.0000   0.0000       0.0000     0.3860     3.75
63       0.0000   0.0000       0.0000     0.5325     4.01
64       0.0250   1.0000       0.0127     0.5385     4.00
65       0.0000   0.0000       0.0000     0.5000     1.00
66       0.2268   0.6111       0.1392     0.5562     4.12
67       0.1584   0.3636       0.1013     0.4940     3.79
68       0.1149   0.6250       0.0633     0.5444     3.64
72       0.0000   0.0000       0.0000     0.1404     62.04
73       0.0130   0.0133       0.0127     0.1111     28.00
83       0.0000   0.0000       0.0000     0.5811     4.46
84       0.0000   0.0000       0.0000     0.5811     4.47
