
Multi-Variant CV on CWE190_Integer_Overflow epoch 25
Overall Results:
Macro-F1: 0.8422
Macro-Precision: 0.8403
Macro-Recall: 0.8461
Accuracy: 0.8448

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        1.0000   1.0000       1.0000     1.0000     2.03
2        0.9538   0.9394       0.9688     0.9722     2.06
3        0.9846   0.9697       1.0000     0.9911     2.05
4        0.9574   0.9184       1.0000     0.9724     2.08
5        0.8913   0.8367       0.9535     0.9281     2.95
6        0.9565   0.9362       0.9778     0.9724     2.08
7        0.7018   0.6061       0.8333     0.7763     2.92
8        0.7097   0.5570       0.9778     0.7447     3.18
9        0.9375   0.8824       1.0000     0.9586     2.07
10       0.9655   0.9545       0.9767     0.9784     2.96
11       0.8478   0.8298       0.8667     0.9007     3.18
12       0.0723   0.2143       0.0435     0.4296     3.07
13       0.9348   0.8958       0.9773     0.9583     2.10
14       0.6724   0.5735       0.8125     0.7500     2.93
15       1.0000   1.0000       1.0000     1.0000     2.04
16       0.9697   0.9412       1.0000     0.9722     2.04
17       0.9677   0.9375       1.0000     0.9697     2.24
18       0.9846   0.9697       1.0000     0.9861     2.06
21       0.8675   0.9474       0.8000     0.8937     2.32
22       0.7089   0.5714       0.9333     0.6667     2.63
31       0.9846   0.9697       1.0000     0.9861     2.04
32       1.0000   1.0000       1.0000     1.0000     2.43
33       0.9362   0.8800       1.0000     0.9545     2.88
34       0.9275   0.8649       1.0000     0.9306     2.01
41       0.9180   0.9032       0.9333     0.9107     1.85
42       0.9704   0.9647       0.9762     0.9691     1.70
43       0.5405   0.5263       0.5556     0.6852     2.90
45       0.8851   0.9167       0.8556     0.8810     1.96
51       0.9714   1.0000       0.9444     0.9702     1.85
52       0.9667   0.9667       0.9667     0.9643     1.86
53       0.9312   0.8889       0.9778     0.9226     1.98
54       0.9663   0.9773       0.9556     0.9643     2.10
61       0.8718   0.9444       0.8095     0.8765     1.72
62       0.6750   0.6136       0.7500     0.7593     2.90
63       0.8068   0.7717       0.8452     0.7901     2.48
64       0.8571   0.8961       0.8214     0.8580     2.49
66       0.8757   0.8706       0.8810     0.8704     2.49
67       0.8293   0.9444       0.7391     0.8444     2.01
68       0.7500   0.6000       1.0000     0.6429     1.96
72       0.0217   0.0189       0.0256     0.2308     59.42
73       0.0769   0.0615       0.1026     0.1795     26.30
83       0.7848   0.7209       0.8611     0.8426     2.82
84       0.5231   0.5862       0.4722     0.7130     2.80
