
Multi-Variant CV on CWE121_Stack_Based_Buffer_Overflow epoch 28
Overall Results:
Macro-F1: 0.6759
Macro-Precision: 0.6763
Macro-Recall: 0.6755
Accuracy: 0.6878

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.7368   0.7903       0.6901     0.7482     3.02
2        0.6329   0.5747       0.7042     0.7251     3.00
3        0.7143   0.6627       0.7746     0.7991     3.05
4        0.7015   0.7460       0.6620     0.8174     3.11
5        0.5405   0.5195       0.5634     0.6895     3.83
6        0.6667   0.6410       0.6944     0.7768     3.11
7        0.4296   0.4531       0.4085     0.6484     3.88
8        0.3259   0.3438       0.3099     0.5882     3.91
9        0.6316   0.5926       0.6761     0.7466     3.12
10       0.5760   0.6667       0.5070     0.7602     3.84
11       0.7126   0.6019       0.8732     0.7738     3.90
12       0.4462   0.4915       0.4085     0.5102     3.89
13       0.7153   0.7424       0.6901     0.8235     3.13
14       0.4593   0.4844       0.4366     0.6697     3.88
15       0.7083   0.6986       0.7183     0.8100     3.05
16       0.7153   0.7424       0.6901     0.7329     3.03
17       0.7612   0.8095       0.7183     0.7808     3.10
18       0.6761   0.6761       0.6761     0.6849     3.07
21       0.4615   0.5625       0.3913     0.7162     4.11
22       0.5909   0.6190       0.5652     0.7568     4.16
31       0.7273   0.7619       0.6957     0.7483     3.13
32       0.7717   0.8448       0.7101     0.7972     3.12
33       0.2330   0.3529       0.1739     0.4514     3.23
34       0.7407   0.7576       0.7246     0.7552     3.13
41       0.4691   0.4130       0.5429     0.4110     3.79
42       0.5455   0.9000       0.3913     0.7115     3.25
43       0.4762   0.5263       0.4348     0.5849     3.89
45       0.7532   0.6905       0.8286     0.7343     4.00
51       0.7105   0.6585       0.7714     0.6944     3.80
52       0.7612   0.7969       0.7286     0.7778     3.83
53       0.6803   0.6494       0.7143     0.6736     3.94
54       0.6718   0.7213       0.6286     0.6993     4.03
61       0.4737   0.6000       0.3913     0.6154     3.25
62       0.3636   0.3810       0.3478     0.4717     3.91
63       0.6187   0.6232       0.6143     0.6370     3.90
64       0.7368   0.6829       0.8000     0.7260     3.88
66       0.6667   0.5789       0.7857     0.6207     3.92
67       0.5231   0.5667       0.4857     0.5753     3.79
68       0.7250   0.6444       0.8286     0.6986     4.01
72       0.0645   0.0741       0.0571     0.2109     62.07
73       0.4531   0.5000       0.4143     0.5238     28.14
