
Multi-Variant CV on CWE190_Integer_Overflow epoch 34
Overall Results:
Macro-F1: 0.8404
Macro-Precision: 0.8391
Macro-Recall: 0.8423
Accuracy: 0.8437

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        1.0000   1.0000       1.0000     1.0000     2.03
2        1.0000   1.0000       1.0000     1.0000     2.06
3        0.9846   0.9697       1.0000     0.9911     2.05
4        0.9545   0.9767       0.9333     0.9724     2.08
5        0.8312   0.9412       0.7442     0.9065     2.95
6        0.9247   0.8958       0.9556     0.9517     2.08
7        0.6585   0.7941       0.5625     0.8158     2.92
8        0.6515   0.4943       0.9556     0.6738     3.18
9        0.9783   0.9574       1.0000     0.9862     2.07
10       0.9545   0.9333       0.9767     0.9712     2.96
11       0.7921   0.7143       0.8889     0.8511     3.18
12       0.1235   0.4167       0.0725     0.4741     3.07
13       0.9231   0.8936       0.9545     0.9514     2.10
14       0.7843   0.7407       0.8333     0.8553     2.93
15       1.0000   1.0000       1.0000     1.0000     2.04
16       0.9846   0.9697       1.0000     0.9861     2.04
17       0.9524   0.9091       1.0000     0.9545     2.24
18       1.0000   1.0000       1.0000     1.0000     2.06
21       0.7108   0.7763       0.6556     0.7681     2.32
22       0.7981   0.6911       0.9444     0.7923     2.63
31       0.9841   1.0000       0.9688     0.9861     2.04
32       0.9286   0.9750       0.8864     0.9348     2.43
33       0.8205   0.9412       0.7273     0.8939     2.88
34       0.9275   0.8649       1.0000     0.9306     2.01
41       0.7150   0.6325       0.8222     0.6488     1.85
42       0.9341   0.9398       0.9286     0.9321     1.70
43       0.6761   0.6857       0.6667     0.7870     2.90
45       0.8193   0.8947       0.7556     0.8214     1.96
51       0.9333   0.9333       0.9333     0.9286     1.85
52       0.9945   0.9890       1.0000     0.9940     1.86
53       0.9617   0.9462       0.9778     0.9583     1.98
54       0.8687   0.7963       0.9556     0.8452     2.10
61       0.7553   0.6827       0.8452     0.7160     1.72
62       0.6761   0.6857       0.6667     0.7870     2.90
63       0.8750   0.8370       0.9167     0.8642     2.48
64       0.7811   0.7765       0.7857     0.7716     2.49
66       0.8221   0.8481       0.7976     0.8210     2.49
67       0.8992   0.9667       0.8406     0.9037     2.01
68       0.8738   0.7759       1.0000     0.8452     1.96
72       0.0286   0.0323       0.0256     0.4188     59.42
73       0.1224   0.1017       0.1538     0.2650     26.30
83       0.8101   0.7442       0.8889     0.8611     2.82
84       0.7576   0.8333       0.6944     0.8519     2.80
