
Multi-Variant CV on CWE416_Use_After_Free epoch 22
Overall Results:
Macro-F1: 0.6563
Macro-Precision: 0.6676
Macro-Recall: 0.6488
Accuracy: 0.7610

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.3077   0.5000       0.2222     0.6604     1.81
2        0.6667   0.8333       0.5556     0.8864     1.74
3        0.4865   0.4737       0.5000     0.7841     1.74
4        0.3704   0.5556       0.2778     0.8068     1.74
5        0.4314   0.3333       0.6111     0.6705     2.90
6        0.5263   0.5000       0.5556     0.7955     1.76
7        0.7500   0.6818       0.8333     0.8864     3.09
8        0.1250   0.1429       0.1111     0.6818     3.09
9        0.6452   0.7692       0.5556     0.8750     1.74
10       0.3333   0.4167       0.2778     0.7727     2.88
11       0.0571   0.0588       0.0556     0.6250     3.06
12       0.3830   0.3103       0.5000     0.4528     2.92
13       0.8421   0.8000       0.8889     0.9318     1.74
14       0.0769   0.1250       0.0556     0.7273     3.09
15       0.5385   0.8750       0.3889     0.8636     1.76
16       0.4348   1.0000       0.2778     0.7547     1.81
17       0.5625   0.6429       0.5000     0.7358     1.85
18       0.8293   0.7391       0.9444     0.8679     1.83
43       0.2353   0.2353       0.2353     0.4902     2.47
62       0.3704   0.5000       0.2941     0.6667     2.49
63       0.5926   0.7273       0.5000     0.7708     2.73
64       0.4545   0.8333       0.3125     0.7500     2.71
