
Multi-Variant CV on CWE416_Use_After_Free epoch 7
Overall Results:
Macro-F1: 0.5968
Macro-Precision: 0.6335
Macro-Recall: 0.5887
Accuracy: 0.7492

Per-Variant Results:
Variant  F1       Precision    Recall     Accuracy   Avg Chunks
1        0.0952   0.3333       0.0556     0.6415     1.81
2        0.3636   1.0000       0.2222     0.8409     1.74
3        0.3571   0.5000       0.2778     0.7955     1.74
4        0.2727   0.7500       0.1667     0.8182     1.74
5        0.3750   0.3000       0.5000     0.6591     2.90
6        0.3571   0.5000       0.2778     0.7955     1.76
7        0.5000   0.4231       0.6111     0.7500     3.09
8        0.1429   0.2000       0.1111     0.7273     3.09
9        0.6429   0.9000       0.5000     0.8864     1.74
10       0.3125   0.3571       0.2778     0.7500     2.88
11       0.0645   0.0769       0.0556     0.6705     3.06
12       0.6531   0.5161       0.8889     0.6792     2.92
13       0.4828   0.6364       0.3889     0.8295     1.74
14       0.2759   0.3636       0.2222     0.7614     3.09
15       0.2000   1.0000       0.1111     0.8182     1.76
16       0.1053   1.0000       0.0556     0.6792     1.81
17       0.2727   0.7500       0.1667     0.6981     1.85
18       0.6000   0.7500       0.5000     0.7736     1.83
43       0.2609   0.5000       0.1765     0.6667     2.47
62       0.1739   0.3333       0.1176     0.6275     2.49
63       0.3333   0.5000       0.2500     0.6667     2.73
64       0.2105   0.6667       0.1250     0.6875     2.71
